Date,01/02/2020,Material,Brass,6min,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
294533,351.46,309.21,292.34,289.84,287.21,288.4,289.34,284.4
294671,351.52,309.15,292.34,289.84,287.21,288.46,289.34,284.4
294808,351.46,309.15,292.34,289.84,287.21,288.46,289.34,284.4
294945,351.46,309.21,292.34,289.84,287.28,288.4,289.34,284.4
295083,351.46,309.21,292.4,289.9,287.28,288.4,289.34,284.4
295220,351.46,309.21,292.34,289.9,287.28,288.4,289.34,284.4
295358,351.46,309.21,292.34,289.9,287.28,288.4,289.34,284.4
295495,351.46,309.15,292.34,289.9,287.28,288.4,289.34,284.4
295632,351.46,309.21,292.34,289.9,287.28,288.4,289.34,284.4
295770,351.46,309.21,292.34,289.9,287.28,288.4,289.27,284.4
295907,351.52,309.15,292.34,289.9,287.28,288.4,289.27,284.4
296045,351.52,309.15,292.34,289.9,287.28,288.4,289.34,284.46
296182,351.52,309.21,292.34,289.9,287.28,288.4,289.34,284.46
296320,351.52,309.21,292.4,289.9,287.28,288.4,289.34,284.46
296457,351.46,309.21,292.34,289.9,287.28,288.46,289.34,284.46
296594,351.52,309.21,292.34,289.9,287.28,288.46,289.27,284.4
296732,351.52,309.15,292.4,289.9,287.28,288.4,289.27,284.4
296869,351.52,309.21,292.4,289.96,287.28,288.4,289.27,284.46
297007,351.52,309.21,292.4,289.96,287.28,288.4,289.34,284.46
297144,351.52,309.15,292.4,289.9,287.28,288.4,289.34,284.4
297281,351.52,309.15,292.4,289.9,287.28,288.4,289.34,284.4
297419,351.59,309.21,292.4,289.9,287.28,288.4,289.34,284.4
297556,351.59,309.21,292.4,289.9,287.34,288.4,289.34,284.46
297694,351.59,309.21,292.4,289.96,287.34,288.4,289.34,284.46
297831,351.59,309.21,292.4,289.96,287.28,288.4,289.34,284.46
297968,351.65,309.21,292.34,289.96,287.28,288.46,289.34,284.46
298106,351.65,309.15,292.34,289.96,287.28,288.4,289.34,284.46
298244,351.65,309.15,292.4,289.9,287.28,288.4,289.34,284.4
298381,351.65,309.15,292.4,289.96,287.28,288.46,289.34,284.4
298518,351.65,309.15,292.4,289.96,287.34,288.46,289.34,284.46
298655,351.71,309.15,292.46,289.96,287.34,288.4,289.34,284.46
298793,351.71,309.15,292.46,289.96,287.28,288.4,289.4,284.46
298931,351.65,309.15,292.4,289.96,287.28,288.46,289.4,284.46
299068,351.65,309.15,292.4,289.96,287.28,288.46,289.34,284.4
299205,351.65,309.15,292.4,289.96,287.28,288.4,289.34,284.4
299342,351.65,309.15,292.46,289.96,287.34,288.4,289.34,284.4
299481,351.71,309.15,292.46,289.96,287.34,288.4,289.34,284.4
299618,351.71,309.21,292.4,289.96,287.34,288.46,289.34,284.4
299755,351.71,309.21,292.4,290.02,287.28,288.46,289.34,284.46
299892,351.71,309.21,292.4,290.02,287.28,288.4,289.34,284.46
300029,351.71,309.15,292.4,289.96,287.34,288.4,289.34,284.46
300168,351.77,309.15,292.46,289.96,287.34,288.4,289.34,284.46
300305,351.77,309.15,292.4,289.96,287.34,288.4,289.34,284.4
300442,351.77,309.15,292.4,289.96,287.34,288.46,289.34,284.46
300579,351.77,309.15,292.4,290.02,287.34,288.46,289.34,284.46
300717,351.77,309.15,292.4,290.02,287.34,288.4,289.4,284.46
300855,351.77,309.15,292.46,290.02,287.34,288.4,289.4,284.46
300992,351.84,309.15,292.46,290.02,287.34,288.4,289.34,284.4
301129,351.84,309.15,292.46,290.02,287.34,288.46,289.34,284.4
301266,351.9,309.15,292.4,290.02,287.34,288.46,289.4,284.46
301404,351.96,309.15,292.4,290.02,287.34,288.4,289.4,284.4
301542,351.96,309.15,292.46,290.02,287.34,288.4,289.34,284.4
301679,351.96,309.15,292.46,290.02,287.34,288.46,289.34,284.46
301816,351.96,309.21,292.46,290.02,287.4,288.46,289.4,284.46
301954,352.09,309.21,292.46,290.02,287.4,288.46,289.34,284.4
302091,352.09,309.21,292.46,290.02,287.34,288.4,289.34,284.4
302229,352.15,309.28,292.46,290.02,287.34,288.4,289.4,284.46
302366,352.15,309.28,292.46,290.02,287.34,288.46,289.4,284.46
302503,352.27,309.21,292.46,290.02,287.34,288.46,289.4,284.46
302641,352.27,309.21,292.46,290.02,287.34,288.4,289.4,284.4
302778,352.4,309.21,292.46,290.02,287.34,288.4,289.34,284.4
302916,352.4,309.21,292.46,290.02,287.34,288.4,289.34,284.46
303053,352.46,309.21,292.52,290.02,287.34,288.4,289.4,284.46
303191,352.59,309.21,292.52,290.02,287.34,288.46,289.4,284.46
303328,352.59,309.21,292.46,290.02,287.4,288.46,289.4,284.46
303465,352.71,309.21,292.46,290.09,287.4,288.46,289.4,284.46
303603,352.71,309.21,292.46,290.09,287.34,288.46,289.4,284.46
303740,352.77,309.28,292.46,290.09,287.34,288.46,289.4,284.46
303878,352.77,309.28,292.46,290.02,287.34,288.46,289.4,284.46
304015,352.96,309.28,292.46,290.02,287.34,288.46,289.34,284.46
304153,352.96,309.28,292.46,290.09,287.34,288.46,289.34,284.46
304290,353.09,309.28,292.46,290.09,287.34,288.46,289.4,284.46
304428,353.09,309.28,292.52,290.09,287.34,288.46,289.4,284.46
304565,353.15,309.28,292.52,290.09,287.4,288.46,289.4,284.46
304702,353.27,309.28,292.52,290.09,287.4,288.46,289.46,284.4
304840,353.27,309.28,292.52,290.09,287.4,288.53,289.46,284.4
304977,353.4,309.28,292.52,290.09,287.4,288.53,289.4,284.4
305115,353.4,309.28,292.52,290.09,287.4,288.46,289.4,284.4
305252,353.46,309.28,292.46,290.09,287.4,288.46,289.46,284.4
305389,353.46,309.28,292.52,290.09,287.4,288.46,289.46,284.4
305527,353.52,309.28,292.52,290.09,287.4,288.46,289.4,284.4
305665,353.52,309.28,292.52,290.09,287.4,288.46,289.4,284.4
305802,353.59,309.28,292.52,290.09,287.4,288.46,289.4,284.34
305939,353.59,309.34,292.52,290.09,287.4,288.46,289.4,284.34
306076,353.71,309.34,292.52,290.09,287.4,288.53,289.46,284.4
306214,353.71,309.34,292.52,290.09,287.4,288.53,289.46,284.4
306352,353.77,309.34,292.52,290.09,287.4,288.46,289.46,284.28
306489,353.9,309.34,292.52,290.15,287.4,288.46,289.4,284.28
306626,353.9,309.34,292.52,290.15,287.46,288.46,289.4,284.34
306763,353.96,309.34,292.52,290.15,287.46,288.46,289.4,284.34
306902,353.96,309.34,292.52,290.15,287.46,288.53,289.4,284.34
307039,354.02,309.34,292.52,290.09,287.46,288.53,289.46,284.4
307176,354.02,309.34,292.52,290.09,287.46,288.46,289.46,284.4
307313,354.09,309.34,292.52,290.15,287.46,288.46,289.46,284.34
307451,354.09,309.34,292.52,290.15,287.46,288.46,289.46,284.34
307589,354.21,309.4,292.59,290.15,287.46,288.46,289.46,284.34
307726,354.21,309.4,292.59,290.15,287.46,288.46,289.46,284.34
307863,354.27,309.34,292.59,290.21,287.46,288.53,289.46,284.34
308000,354.34,309.34,292.59,290.21,287.46,288.53,289.46,284.34
308139,354.34,309.4,292.59,290.15,287.46,288.46,289.46,284.34
308276,354.4,309.4,292.59,290.15,287.46,288.46,289.46,284.4
308413,354.4,309.34,292.59,290.21,287.46,288.53,289.46,284.4
308550,354.46,309.4,292.59,290.21,287.46,288.53,289.52,284.34
308687,354.46,309.4,292.59,290.15,287.46,288.46,289.52,284.34
308826,354.52,309.4,292.59,290.15,287.46,288.46,289.46,284.4
308963,354.52,309.4,292.59,290.15,287.46,288.46,289.52,284.4
309100,354.52,309.4,292.52,290.21,287.53,288.53,289.52,284.4
309237,354.52,309.4,292.52,290.21,287.53,288.53,289.46,284.34
309374,354.59,309.46,292.59,290.21,287.46,288.46,289.46,284.34
309513,354.59,309.4,292.59,290.21,287.46,288.46,289.46,284.4
309650,354.59,309.4,292.59,290.21,287.46,288.53,289.46,284.4
309787,354.59,309.46,292.65,290.21,287.46,288.53,289.52,284.4
309924,354.59,309.46,292.65,290.21,287.53,288.53,289.52,284.4
310062,354.65,309.46,292.59,290.21,287.46,288.53,289.46,284.34
310200,354.65,309.46,292.59,290.27,287.46,288.53,289.52,284.4
310337,354.71,309.46,292.59,290.27,287.46,288.53,289.52,284.4
310474,354.71,309.53,292.65,290.21,287.46,288.53,289.52,284.34
310611,354.77,309.53,292.65,290.21,287.53,288.53,289.52,284.34
310749,354.77,309.53,292.65,290.21,287.53,288.53,289.52,284.34
310887,354.77,309.53,292.65,290.21,287.53,288.53,289.52,284.34
311024,354.77,309.53,292.65,290.21,287.53,288.53,289.52,284.34
311161,354.84,309.53,292.65,290.21,287.53,288.53,289.52,284.4
311299,354.84,309.53,292.65,290.21,287.53,288.53,289.52,284.4
311436,354.84,309.53,292.65,290.21,287.53,288.53,289.52,284.34
311574,354.96,309.53,292.65,290.21,287.53,288.53,289.52,284.34
311711,354.96,309.53,292.65,290.21,287.53,288.53,289.52,284.4
311848,355.02,309.53,292.65,290.21,287.53,288.53,289.52,284.4
311986,355.02,309.59,292.71,290.21,287.53,288.53,289.52,284.34
312123,355.09,309.59,292.71,290.21,287.59,288.59,289.52,284.34
312261,355.09,309.59,292.65,290.21,287.59,288.59,289.52,284.4
312398,355.15,309.59,292.71,290.21,287.53,288.59,289.52,284.34
312536,355.15,309.59,292.71,290.27,287.53,288.59,289.52,284.34
312673,355.15,309.53,292.71,290.27,287.53,288.59,289.52,284.4
312810,355.15,309.53,292.71,290.27,287.53,288.59,289.52,284.4
312948,355.21,309.59,292.65,290.27,287.59,288.53,289.52,284.4
313085,355.21,309.59,292.65,290.27,287.59,288.59,289.52,284.4
313223,355.27,309.65,292.65,290.27,287.53,288.59,289.52,284.4
313360,355.27,309.65,292.65,290.27,287.53,288.59,289.52,284.46
313497,355.27,309.59,292.71,290.27,287.53,288.59,289.52,284.46
313635,355.4,309.59,292.65,290.27,287.53,288.59,289.52,284.4
313773,355.4,309.59,292.65,290.27,287.53,288.59,289.59,284.4
313910,355.46,309.65,292.71,290.34,287.53,288.59,289.59,284.4
314047,355.46,309.65,292.71,290.34,287.53,288.59,289.59,284.4
314184,355.46,309.65,292.71,290.27,287.59,288.59,289.59,284.4
314322,355.46,309.65,292.71,290.27,287.59,288.59,289.52,284.4
314460,355.46,309.71,292.71,290.27,287.59,288.59,289.59,284.4
314597,355.46,309.71,292.71,290.27,287.59,288.59,289.59,284.46
314734,355.52,309.65,292.71,290.34,287.59,288.59,289.59,284.46
314871,355.52,309.71,292.77,290.27,287.59,288.59,289.59,284.46
315010,355.52,309.71,292.77,290.27,287.59,288.59,289.59,284.46
315147,355.52,309.71,292.77,290.27,287.59,288.59,289.59,284.46
315284,355.52,309.71,292.77,290.27,287.59,288.59,289.59,284.46
315421,355.52,309.78,292.71,290.34,287.59,288.59,289.59,284.4
315559,355.52,309.78,292.71,290.34,287.59,288.59,289.59,284.46
315697,355.59,309.71,292.71,290.34,287.59,288.59,289.65,284.46
315834,355.59,309.78,292.77,290.34,287.59,288.59,289.65,284.46
315971,355.59,309.78,292.77,290.34,287.59,288.59,289.59,284.46
316108,355.59,309.78,292.77,290.34,287.59,288.59,289.59,284.46
316247,355.59,309.78,292.77,290.34,287.65,288.59,289.59,284.46
316384,355.59,309.71,292.77,290.34,287.59,288.59,289.59,284.46
316521,355.59,309.71,292.77,290.34,287.59,288.59,289.59,284.46
316658,355.59,309.78,292.77,290.34,287.59,288.59,289.59,284.46
316795,355.59,309.78,292.77,290.34,287.59,288.59,289.59,284.46
316934,355.59,309.78,292.77,290.34,287.59,288.59,289.59,284.46
317071,355.59,309.78,292.77,290.34,287.59,288.65,289.59,284.46
317208,355.59,309.78,292.77,290.34,287.59,288.65,289.59,284.46
317345,355.59,309.78,292.77,290.34,287.59,288.59,289.59,284.46
317483,355.59,309.78,292.77,290.34,287.59,288.59,289.59,284.46
317621,355.59,309.84,292.77,290.34,287.59,288.59,289.59,284.46
317758,355.59,309.84,292.84,290.4,287.65,288.59,289.59,284.46
317895,355.59,309.84,292.84,290.4,287.65,288.59,289.59,284.46
318032,355.52,309.78,292.77,290.34,287.65,288.59,289.59,284.46
318171,355.52,309.78,292.77,290.34,287.65,288.65,289.59,284.46
318308,355.52,309.9,292.77,290.34,287.65,288.65,289.59,284.46
318445,355.52,309.9,292.77,290.34,287.65,288.65,289.59,284.46
318582,355.52,309.84,292.77,290.4,287.65,288.65,289.59,284.46
318720,355.52,309.84,292.84,290.4,287.65,288.65,289.65,284.46
318858,355.52,309.84,292.84,290.4,287.65,288.59,289.65,284.46
318995,355.52,309.84,292.84,290.4,287.65,288.59,289.59,284.46
319132,355.52,309.9,292.84,290.4,287.65,288.59,289.59,284.46
319269,355.52,309.9,292.84,290.4,287.65,288.59,289.59,284.46
319407,355.52,309.9,292.84,290.4,287.65,288.65,289.59,284.46
319545,355.52,309.9,292.84,290.4,287.65,288.65,289.59,284.46
319682,355.52,309.9,292.84,290.4,287.65,288.59,289.59,284.46
319819,355.46,309.9,292.84,290.4,287.65,288.59,289.59,284.46
319956,355.46,309.9,292.84,290.46,287.71,288.65,289.59,284.46
320094,355.4,309.96,292.84,290.46,287.71,288.65,289.59,284.46
320232,355.4,309.9,292.84,290.4,287.65,288.65,289.65,284.46
320369,355.4,309.9,292.84,290.4,287.65,288.65,289.65,284.46
320506,355.34,309.96,292.9,290.4,287.65,288.65,289.59,284.4
320644,355.34,309.96,292.9,290.4,287.65,288.65,289.59,284.4
320781,355.34,309.96,292.9,290.4,287.71,288.65,289.59,284.4
320919,355.34,309.96,292.84,290.4,287.71,288.65,289.59,284.4
321056,355.27,309.96,292.84,290.4,287.65,288.65,289.65,284.4
321193,355.27,309.96,292.84,290.46,287.65,288.65,289.65,284.4
321331,355.21,309.96,292.84,290.46,287.65,288.65,289.65,284.4
321468,355.21,309.96,292.84,290.46,287.71,288.65,289.59,284.46
321606,355.21,309.96,292.84,290.46,287.71,288.65,289.59,284.46
321743,355.21,310.03,292.9,290.46,287.71,288.65,289.59,284.4
321881,355.15,310.03,292.84,290.46,287.71,288.59,289.59,284.4
322018,355.15,310.03,292.84,290.4,287.71,288.59,289.59,284.46
322155,355.15,310.03,292.84,290.4,287.71,288.65,289.59,284.4
322293,355.09,310.03,292.84,290.46,287.71,288.65,289.65,284.4
322430,355.09,310.03,292.84,290.46,287.71,288.65,289.65,284.4
322568,355.09,310.03,292.84,290.46,287.71,288.65,289.65,284.4
322705,355.09,310.03,292.84,290.46,287.71,288.65,289.59,284.4
322842,354.96,310.03,292.84,290.46,287.71,288.71,289.59,284.4
322980,354.96,310.09,292.84,290.46,287.71,288.71,289.65,284.4
323118,354.96,310.09,292.84,290.46,287.71,288.65,289.65,284.4
323255,354.96,310.09,292.84,290.46,287.71,288.65,289.65,284.4
323392,354.9,310.09,292.9,290.46,287.71,288.71,289.65,284.4
323529,354.9,310.09,292.9,290.52,287.71,288.71,289.65,284.4
323667,354.9,310.09,292.9,290.52,287.71,288.65,289.65,284.4
323805,354.9,310.09,292.9,290.46,287.71,288.65,289.65,284.4
323942,354.9,310.09,292.9,290.46,287.71,288.71,289.65,284.46
324079,354.9,310.09,292.9,290.46,287.71,288.65,289.65,284.46
324217,354.9,310.15,292.9,290.46,287.71,288.65,289.65,284.4
324355,354.84,310.15,292.9,290.52,287.71,288.65,289.65,284.4
324492,354.84,310.15,292.9,290.52,287.71,288.65,289.65,284.4
324629,354.77,310.15,292.9,290.52,287.71,288.65,289.65,284.46
324766,354.77,310.15,292.9,290.52,287.71,288.65,289.59,284.46
324903,354.71,310.15,292.9,290.46,287.71,288.65,289.59,284.4
325042,354.71,310.15,292.9,290.46,287.71,288.65,289.59,284.4
325179,354.65,310.15,292.9,290.52,287.71,288.65,289.59,284.46
325316,354.65,310.15,292.9,290.52,287.71,288.71,289.65,284.46
325453,354.65,310.15,292.9,290.52,287.71,288.71,289.65,284.46
325591,354.59,310.21,292.96,290.52,287.71,288.65,289.65,284.46
325729,354.59,310.21,292.9,290.52,287.71,288.65,289.65,284.46
325866,354.52,310.21,292.9,290.52,287.71,288.65,289.65,284.4
326003,354.52,310.21,292.9,290.52,287.71,288.65,289.65,284.4
326140,354.52,310.15,292.9,290.52,287.71,288.71,289.65,284.4
326278,354.52,310.15,292.9,290.52,287.71,288.71,289.65,284.4
326416,354.4,310.21,292.9,290.52,287.71,288.71,289.65,284.4
326553,354.4,310.21,292.96,290.52,287.78,288.71,289.65,284.46
326690,354.34,310.21,292.96,290.52,287.78,288.65,289.65,284.46
326828,354.34,310.21,292.9,290.52,287.71,288.65,289.65,284.4
326966,354.27,310.21,292.96,290.52,287.71,288.65,289.59,284.4
327103,354.27,310.21,292.96,290.52,287.71,288.65,289.59,284.4
327240,354.27,310.21,292.96,290.52,287.71,288.65,289.59,284.4
327377,354.15,310.21,292.96,290.52,287.71,288.65,289.59,284.4
327515,354.15,310.21,292.96,290.59,287.71,288.65,289.59,284.46
327653,354.09,310.21,292.96,290.59,287.71,288.65,289.59,284.46
327790,354.09,310.21,292.96,290.52,287.78,288.65,289.65,284.4
327927,354.02,310.21,292.9,290.52,287.78,288.71,289.65,284.4
328065,354.02,310.28,292.9,290.59,287.78,288.65,289.65,284.4
328202,354.02,310.28,292.9,290.59,287.78,288.65,289.65,284.4
328340,354.02,310.21,292.9,290.52,287.71,288.71,289.65,284.46
328477,353.96,310.21,292.9,290.52,287.71,288.71,289.65,284.46
328614,353.96,310.28,292.9,290.52,287.71,288.65,289.65,284.34
328752,353.9,310.28,292.9,290.59,287.71,288.65,289.65,284.4
328889,353.84,310.28,292.96,290.59,287.71,288.65,289.65,284.4
329027,353.84,310.28,292.96,290.59,287.71,288.65,289.65,284.4
329164,353.71,310.28,292.96,290.59,287.71,288.71,289.65,284.4
329302,353.71,310.28,292.96,290.59,287.71,288.71,289.65,284.4
329439,353.71,310.28,292.96,290.59,287.71,288.71,289.65,284.4
329576,353.71,310.28,292.96,290.52,287.78,288.65,289.65,284.4
329714,353.65,310.28,292.9,290.52,287.78,288.65,289.65,284.46
329851,353.65,310.28,292.96,290.52,287.71,288.65,289.65,284.46
329989,353.59,310.28,292.96,290.52,287.71,288.65,289.65,284.4
330126,353.59,310.28,292.9,290.52,287.71,288.65,289.65,284.4
330263,353.52,310.21,292.9,290.52,287.71,288.65,289.65,284.4
330401,353.46,310.21,292.96,290.52,287.78,288.65,289.65,284.4
330539,353.46,310.34,292.96,290.52,287.78,288.65,289.65,284.4
330676,353.4,310.34,292.96,290.59,287.78,288.71,289.65,284.4
330813,353.4,310.28,292.96,290.59,287.71,288.65,289.65,284.4
330950,353.27,310.28,292.96,290.59,287.71,288.65,289.65,284.4
331088,353.27,310.28,292.96,290.52,287.71,288.65,289.65,284.4
331226,353.21,310.34,292.96,290.52,287.71,288.65,289.65,284.4
331363,353.21,310.34,292.96,290.52,287.71,288.65,289.65,284.4
331500,353.15,310.28,292.96,290.52,287.71,288.65,289.65,284.4
331637,353.15,310.28,292.96,290.52,287.78,288.65,289.65,284.4
331776,353.09,310.34,292.96,290.52,287.78,288.65,289.59,284.46
331913,353.09,310.34,292.96,290.52,287.78,288.71,289.59,284.46
332050,353.02,310.34,292.9,290.52,287.78,288.71,289.65,284.46
332187,352.96,310.34,292.9,290.59,287.78,288.65,289.65,284.46
332324,352.96,310.34,292.9,290.59,287.78,288.71,289.65,284.46
332463,352.9,310.28,292.9,290.59,287.78,288.71,289.59,284.46
332600,352.9,310.28,292.9,290.59,287.78,288.65,289.59,284.46
332737,352.77,310.34,292.9,290.59,287.78,288.65,289.65,284.46
332874,352.77,310.28,292.9,290.59,287.78,288.65,289.65,284.4
333011,352.65,310.28,292.9,290.59,287.78,288.65,289.65,284.4
333150,352.65,310.28,292.9,290.59,287.78,288.65,289.65,284.46
333287,352.59,310.28,292.84,290.59,287.78,288.65,289.65,284.46
333424,352.59,310.34,292.84,290.59,287.78,288.65,289.65,284.46
333561,352.46,310.34,292.84,290.59,287.71,288.65,289.65,284.46
333700,352.46,310.28,292.84,290.59,287.71,288.65,289.65,284.46
333837,352.34,310.28,292.77,290.59,287.71,288.65,289.65,284.46
333974,352.27,310.28,292.77,290.59,287.71,288.65,289.71,284.46
334111,352.27,310.28,292.77,290.59,287.78,288.65,289.71,284.46
334248,352.15,310.28,292.84,290.59,287.78,288.65,289.65,284.46
334387,352.15,310.28,292.84,290.59,287.71,288.65,289.65,284.46
334524,352.09,310.28,292.77,290.52,287.71,288.65,289.65,284.46
334661,352.09,310.28,292.77,290.52,287.71,288.65,289.65,284.46
334798,352.02,310.28,292.77,290.52,287.71,288.65,289.65,284.46
334936,352.02,310.21,292.77,290.52,287.71,288.65,289.65,284.53
335074,351.9,310.21,292.77,290.52,287.71,288.65,289.65,284.53
335211,351.9,310.21,292.77,290.52,287.71,288.65,289.65,284.53
335348,351.84,310.21,292.77,290.52,287.78,288.65,289.65,284.4
335485,351.71,310.21,292.71,290.52,287.78,288.65,289.65,284.4
335623,351.71,310.21,292.71,290.52,287.78,288.71,289.65,284.46
335761,351.65,310.21,292.71,290.52,287.78,288.71,289.65,284.46
335898,351.65,310.21,292.65,290.59,287.78,288.65,289.65,284.46
336035,351.59,310.21,292.65,290.59,287.78,288.65,289.59,284.46
336173,351.59,310.21,292.65,290.52,287.78,288.65,289.59,284.46
336310,351.46,310.15,292.65,290.52,287.78,288.65,289.65,284.46
336448,351.46,310.15,292.65,290.52,287.78,288.65,289.59,284.46
336585,351.27,310.15,292.65,290.52,287.78,288.65,289.59,284.46
336722,351.27,310.15,292.59,290.52,287.78,288.65,289.59,284.46
336860,351.21,310.15,292.59,290.52,287.78,288.59,289.59,284.53
336997,351.21,310.15,292.59,290.52,287.78,288.59,289.65,284.53
337135,351.15,310.09,292.59,290.52,287.71,288.65,289.65,284.46
337272,351.02,310.09,292.59,290.52,287.71,288.65,289.59,284.46
337410,351.02,310.09,292.52,290.52,287.71,288.59,289.59,284.46
337547,350.9,310.03,292.52,290.52,287.71,288.59,289.59,284.4
337684,350.9,310.03,292.59,290.52,287.71,288.59,289.59,284.4
337822,350.9,310.03,292.59,290.52,287.71,288.65,289.59,284.46
337959,350.9,310.03,292.59,290.52,287.78,288.65,289.59,284.46
338097,350.77,310.03,292.52,290.52,287.78,288.59,289.59,284.46
338234,350.77,309.96,292.52,290.46,287.71,288.59,289.59,284.46
