Date,07/02/2020,Material,Brass,6min heating,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
64910,311.4,287.78,285.15,283.34,283.21,283.53,283.15,285.78
65047,311.53,287.78,285.15,283.34,283.21,283.53,283.15,285.78
65184,311.53,287.84,285.21,283.34,283.15,283.46,283.15,285.78
65323,311.71,287.84,285.21,283.4,283.15,283.53,283.15,285.78
65460,311.71,287.9,285.28,283.4,283.15,283.53,283.15,285.78
65597,311.84,287.9,285.28,283.34,283.15,283.46,283.15,285.78
65734,311.84,287.9,285.21,283.34,283.21,283.46,283.15,285.78
65871,311.96,287.9,285.21,283.34,283.15,283.53,283.15,285.78
66009,312.15,287.9,285.21,283.34,283.15,283.53,283.15,285.84
66146,312.15,287.96,285.21,283.34,283.28,283.46,283.15,285.84
66284,312.28,287.96,285.21,283.34,283.28,283.46,283.21,285.84
66421,312.28,287.96,285.28,283.34,283.21,283.46,283.15,285.84
66558,312.4,288.03,285.28,283.34,283.21,283.53,283.15,285.84
66696,312.4,288.03,285.28,283.34,283.15,283.53,283.15,285.78
66833,312.65,288.03,285.28,283.34,283.15,283.53,283.15,285.78
66970,312.78,288.03,285.28,283.34,283.21,283.53,283.15,285.84
67107,312.78,288.09,285.28,283.34,283.21,283.46,283.15,285.84
67246,312.96,288.03,285.28,283.34,283.21,283.46,283.15,285.84
67383,312.96,288.03,285.28,283.34,283.15,283.46,283.15,285.84
67520,313.15,288.03,285.28,283.34,283.15,283.46,283.09,285.78
67657,313.15,288.03,285.28,283.34,283.21,283.46,283.09,285.84
67794,313.28,288.03,285.28,283.34,283.21,283.46,283.09,285.84
67932,313.28,288.03,285.28,283.4,283.15,283.46,283.15,285.78
68069,313.34,288.09,285.28,283.34,283.15,283.46,283.15,285.78
68207,313.53,288.15,285.28,283.34,283.21,283.46,283.15,285.84
68344,313.53,288.15,285.34,283.34,283.21,283.46,283.15,285.84
68482,313.65,288.15,285.34,283.34,283.21,283.46,283.09,285.78
68619,313.65,288.15,285.34,283.4,283.21,283.46,283.09,285.84
68756,313.78,288.15,285.34,283.4,283.21,283.46,283.09,285.84
68893,313.78,288.21,285.34,283.4,283.15,283.46,283.15,285.78
69030,313.84,288.21,285.34,283.4,283.15,283.46,283.15,285.78
69168,314.03,288.28,285.34,283.34,283.21,283.46,283.15,285.78
69306,314.03,288.28,285.34,283.34,283.21,283.53,283.15,285.78
69443,314.09,288.21,285.4,283.34,283.21,283.53,283.09,285.78
69580,314.09,288.21,285.4,283.34,283.21,283.46,283.09,285.78
69718,314.28,288.28,285.34,283.4,283.15,283.46,283.09,285.78
69855,314.28,288.28,285.34,283.4,283.21,283.46,283.09,285.78
69992,314.4,288.28,285.4,283.4,283.21,283.46,283.09,285.78
70129,314.4,288.34,285.4,283.34,283.21,283.46,283.15,285.78
70266,314.59,288.34,285.4,283.34,283.21,283.4,283.15,285.78
70405,314.65,288.34,285.4,283.4,283.21,283.4,283.15,285.78
70542,314.65,288.34,285.4,283.4,283.21,283.4,283.15,285.78
70679,314.78,288.4,285.4,283.4,283.21,283.4,283.15,285.78
70816,314.78,288.4,285.4,283.4,283.21,283.46,283.15,285.78
70953,314.84,288.4,285.4,283.34,283.21,283.46,283.15,285.78
71091,314.84,288.46,285.4,283.34,283.15,283.46,283.15,285.78
71228,315.03,288.46,285.4,283.4,283.15,283.46,283.15,285.78
71366,315.03,288.46,285.46,283.4,283.21,283.46,283.15,285.78
71503,315.09,288.53,285.46,283.34,283.21,283.46,283.15,285.78
71641,315.15,288.53,285.4,283.34,283.21,283.46,283.09,285.78
71778,315.15,288.59,285.4,283.4,283.21,283.4,283.09,285.71
71915,315.28,288.59,285.4,283.4,283.21,283.4,283.15,285.71
72052,315.28,288.59,285.4,283.4,283.21,283.4,283.15,285.78
72189,315.4,288.59,285.4,283.34,283.15,283.4,283.15,285.78
72328,315.4,288.59,285.46,283.34,283.15,283.4,283.09,285.71
72465,315.53,288.65,285.46,283.4,283.15,283.46,283.09,285.71
72602,315.65,288.65,285.46,283.4,283.21,283.46,283.09,285.71
72739,315.65,288.65,285.46,283.4,283.21,283.46,283.09,285.78
72877,315.71,288.65,285.53,283.4,283.21,283.46,283.15,285.78
73014,315.71,288.71,285.53,283.34,283.21,283.46,283.15,285.71
73151,315.78,288.71,285.53,283.34,283.15,283.46,283.09,285.71
73288,315.78,288.78,285.46,283.4,283.15,283.46,283.09,285.71
73426,315.84,288.78,285.46,283.4,283.21,283.46,283.09,285.71
73564,315.84,288.78,285.53,283.4,283.21,283.46,283.09,285.71
73701,315.96,288.78,285.46,283.4,283.15,283.4,283.09,285.71
73838,316.03,288.78,285.46,283.4,283.15,283.4,283.09,285.71
73975,316.03,288.84,285.53,283.4,283.15,283.46,283.09,285.71
74113,316.15,288.9,285.53,283.4,283.15,283.46,283.09,285.71
74250,316.15,288.9,285.46,283.4,283.15,283.46,283.09,285.71
74387,316.21,288.9,285.46,283.4,283.15,283.46,283.09,285.65
74524,316.21,288.9,285.53,283.4,283.15,283.4,283.09,285.65
74662,316.34,288.9,285.53,283.4,283.21,283.4,283.09,285.65
74800,316.4,288.9,285.53,283.34,283.21,283.4,283.09,285.65
74937,316.4,288.96,285.59,283.34,283.21,283.4,283.09,285.65
75074,316.53,288.96,285.59,283.4,283.21,283.4,283.09,285.65
75211,316.53,288.96,285.59,283.4,283.21,283.4,283.09,285.65
75348,316.59,289.03,285.59,283.4,283.21,283.4,283.09,285.65
75486,316.59,289.03,285.59,283.4,283.21,283.46,283.09,285.65
75623,316.78,289.09,285.59,283.4,283.21,283.46,283.09,285.59
75760,316.78,289.09,285.59,283.4,283.21,283.46,283.09,285.59
75898,316.84,289.09,285.59,283.4,283.15,283.4,283.09,285.59
76036,316.9,289.15,285.59,283.4,283.15,283.4,283.09,285.59
76173,316.9,289.15,285.59,283.4,283.15,283.4,283.09,285.59
76310,316.96,289.15,285.59,283.4,283.15,283.4,283.15,285.53
76447,316.96,289.15,285.59,283.4,283.21,283.46,283.15,285.53
76584,317.09,289.15,285.59,283.34,283.21,283.46,283.09,285.53
76722,317.09,289.21,285.59,283.34,283.21,283.4,283.09,285.53
76859,317.21,289.21,285.59,283.4,283.15,283.4,283.09,285.53
76996,317.21,289.21,285.59,283.4,283.15,283.4,283.09,285.53
77134,317.28,289.21,285.65,283.4,283.21,283.4,283.09,285.46
77272,317.34,289.34,285.65,283.4,283.21,283.4,283.09,285.53
77409,317.34,289.34,285.65,283.4,283.21,283.46,283.09,285.53
77546,317.4,289.34,285.65,283.4,283.21,283.46,283.03,285.46
77683,317.4,289.34,285.65,283.4,283.21,283.4,283.03,285.46
77820,317.53,289.34,285.65,283.4,283.21,283.4,283.09,285.46
77958,317.53,289.4,285.65,283.4,283.21,283.4,283.09,285.46
78095,317.59,289.4,285.71,283.4,283.21,283.4,283.09,285.46
78232,317.71,289.4,285.71,283.4,283.21,283.4,283.09,285.46
78370,317.71,289.4,285.71,283.4,283.21,283.34,283.09,285.46
78508,317.78,289.4,285.71,283.4,283.21,283.34,283.09,285.46
78645,317.78,289.46,285.71,283.4,283.21,283.4,283.09,285.46
78782,317.84,289.46,285.71,283.4,283.21,283.4,283.09,285.4
78919,317.84,289.52,285.71,283.46,283.15,283.4,283.09,285.4
79056,317.96,289.52,285.71,283.46,283.15,283.4,283.09,285.34
79194,317.96,289.52,285.71,283.4,283.21,283.4,283.09,285.34
79331,318.03,289.59,285.71,283.4,283.15,283.46,283.09,285.34
79468,318.09,289.59,285.71,283.4,283.15,283.46,283.03,285.4
79606,318.09,289.59,285.71,283.4,283.21,283.4,283.03,285.4
79744,318.21,289.59,285.71,283.4,283.21,283.4,283.03,285.4
79881,318.21,289.59,285.71,283.4,283.21,283.4,283.03,285.4
80018,318.28,289.59,285.71,283.4,283.21,283.4,283.09,285.34
80155,318.28,289.65,285.78,283.4,283.21,283.4,283.09,285.28
80292,318.4,289.65,285.78,283.4,283.21,283.4,283.09,285.28
80430,318.4,289.65,285.78,283.4,283.21,283.4,283.03,285.28
80567,318.46,289.71,285.78,283.4,283.21,283.4,283.03,285.28
80704,318.59,289.71,285.78,283.4,283.21,283.4,283.09,285.28
80842,318.59,289.77,285.78,283.4,283.15,283.4,283.09,285.28
80979,318.65,289.77,285.78,283.4,283.15,283.4,283.09,285.28
81117,318.65,289.77,285.84,283.4,283.21,283.34,283.09,285.34
81254,318.71,289.84,285.84,283.4,283.21,283.34,283.09,285.34
81391,318.71,289.84,285.84,283.4,283.21,283.46,283.03,285.28
81528,318.84,289.84,285.84,283.4,283.21,283.34,283.03,285.28
81666,318.9,289.84,285.84,283.4,283.21,283.34,283.09,285.34
81803,318.9,289.84,285.84,283.46,283.21,283.4,283.09,285.34
81940,319.03,289.9,285.84,283.46,283.21,283.4,283.09,285.28
82078,319.03,289.9,285.84,283.4,283.28,283.4,283.09,285.28
82215,319.21,289.96,285.84,283.4,283.28,283.4,283.03,285.28
82353,319.21,289.96,285.9,283.4,283.21,283.34,283.03,285.28
82490,319.28,290.02,285.9,283.4,283.21,283.34,283.03,285.28
82627,319.28,290.02,285.9,283.4,283.21,283.34,283.09,285.28
82764,319.46,290.02,285.84,283.46,283.21,283.34,283.09,285.28
82902,319.59,290.02,285.84,283.46,283.15,283.34,283.09,285.28
83039,319.59,290.02,285.84,283.4,283.15,283.4,283.09,285.21
83176,319.65,290.09,285.84,283.4,283.21,283.4,283.09,285.21
83314,319.65,290.09,285.84,283.4,283.21,283.34,283.09,285.15
83451,319.84,290.09,285.9,283.4,283.21,283.34,283.03,285.15
83589,319.84,290.09,285.9,283.4,283.21,283.34,283.03,285.21
83726,319.96,290.15,285.9,283.4,283.21,283.34,283.03,285.21
83863,319.96,290.15,285.9,283.46,283.21,283.4,283.09,285.21
84000,320.15,290.15,285.9,283.46,283.21,283.4,283.09,285.15
84137,320.34,290.21,285.9,283.4,283.21,283.4,283.03,285.15
84275,320.34,290.21,285.96,283.4,283.21,283.34,283.03,285.15
84412,320.53,290.27,285.9,283.4,283.21,283.34,283.09,285.15
84550,320.53,290.27,285.9,283.4,283.15,283.34,283.09,285.09
84687,320.78,290.27,285.9,283.46,283.15,283.34,283.03,285.09
84825,320.78,290.34,285.9,283.46,283.21,283.34,283.03,285.09
84962,320.96,290.34,285.96,283.46,283.21,283.4,283.03,285.09
85099,321.21,290.4,285.96,283.46,283.21,283.4,283.09,285.09
85236,321.21,290.4,285.96,283.46,283.21,283.34,283.09,285.09
85373,321.46,290.4,285.96,283.4,283.21,283.34,283.09,285.09
85511,321.46,290.4,285.96,283.4,283.21,283.34,283.09,285.09
85648,321.78,290.4,286.03,283.4,283.21,283.34,283.03,285.09
85785,321.78,290.46,286.03,283.4,283.21,283.4,283.09,285.09
85923,322.03,290.46,285.96,283.46,283.21,283.4,283.09,285.09
86061,322.03,290.52,286.03,283.46,283.28,283.34,283.03,285.09
86198,322.28,290.52,286.03,283.46,283.28,283.34,283.03,285.03
86335,322.59,290.52,286.03,283.46,283.21,283.34,283.03,285.03
86472,322.59,290.52,286.03,283.4,283.21,283.34,283.03,285.03
86609,322.84,290.52,286.03,283.4,283.21,283.34,283.03,285.03
86747,322.84,290.59,286.03,283.4,283.21,283.34,283.03,285.03
86884,323.15,290.59,286.03,283.4,283.21,283.34,283.09,284.96
87021,323.15,290.59,286.09,283.46,283.21,283.34,283.03,284.96
87159,323.46,290.59,286.09,283.46,283.21,283.34,283.03,285.03
87297,323.46,290.65,286.03,283.46,283.21,283.34,283.09,285.03
87434,323.71,290.65,286.03,283.4,283.21,283.34,283.09,285.03
87571,323.96,290.65,286.09,283.4,283.28,283.34,282.96,284.96
87708,323.96,290.77,286.09,283.46,283.28,283.34,282.96,284.96
87845,324.21,290.77,286.09,283.46,283.21,283.34,283.03,284.96
87983,324.21,290.71,286.09,283.46,283.21,283.34,283.03,284.96
88120,324.53,290.77,286.09,283.46,283.21,283.34,283.03,285.03
88257,324.53,290.77,286.09,283.46,283.21,283.4,283.09,285.03
88395,324.78,290.84,286.09,283.46,283.21,283.4,283.09,285.03
88532,324.78,290.84,286.15,283.46,283.21,283.34,283.03,284.96
88670,325.09,290.84,286.15,283.46,283.21,283.34,283.03,284.96
88807,325.28,290.84,286.09,283.4,283.15,283.34,283.03,284.96
88944,325.28,290.9,286.21,283.4,283.15,283.4,283.03,284.96
89081,325.59,290.9,286.21,283.4,283.21,283.4,283.03,284.96
89219,325.59,290.9,286.15,283.4,283.21,283.34,283.03,284.96
89356,325.84,290.96,286.15,283.4,283.21,283.34,283.03,284.9
89493,325.84,290.96,286.15,283.46,283.21,283.34,283.03,284.9
89631,326.15,291.02,286.15,283.46,283.21,283.34,283.03,284.9
89768,326.15,291.02,286.15,283.4,283.21,283.34,283.03,284.9
89906,326.4,291.02,286.15,283.4,283.21,283.34,283.03,284.9
90043,326.65,291.09,286.15,283.46,283.21,283.34,283.03,284.9
90180,326.65,291.09,286.21,283.46,283.21,283.34,283.03,284.9
90317,327.03,291.09,286.21,283.46,283.21,283.34,283.03,284.96
90455,327.03,291.09,286.28,283.46,283.21,283.34,283.03,284.9
90592,327.28,291.09,286.21,283.46,283.21,283.34,283.03,284.9
90729,327.28,291.21,286.21,283.46,283.21,283.34,283.03,284.84
90866,327.59,291.21,286.21,283.46,283.21,283.28,283.03,284.84
91004,327.59,291.15,286.21,283.46,283.21,283.28,283.03,284.84
91142,327.96,291.15,286.28,283.46,283.21,283.34,283.03,284.84
91279,328.21,291.21,286.28,283.4,283.21,283.34,283.03,284.84
91416,328.21,291.21,286.28,283.4,283.21,283.28,283.03,284.84
91553,328.59,291.27,286.28,283.46,283.21,283.28,283.09,284.84
91691,328.59,291.34,286.28,283.46,283.21,283.28,283.03,284.84
91828,328.84,291.34,286.28,283.46,283.21,283.28,283.03,284.84
91965,328.84,291.34,286.28,283.46,283.21,283.34,283.09,284.78
92102,329.21,291.34,286.34,283.46,283.21,283.34,283.09,284.78
92240,329.21,291.4,286.28,283.46,283.21,283.34,283.03,284.84
92378,329.53,291.4,286.28,283.46,283.21,283.28,283.03,284.78
92515,329.9,291.46,286.34,283.46,283.21,283.28,283.03,284.78
92652,329.9,291.46,286.34,283.46,283.21,283.34,283.03,284.78
92789,330.15,291.46,286.34,283.46,283.21,283.34,283.03,284.78
92926,330.15,291.52,286.34,283.46,283.21,283.28,283.03,284.71
93064,330.53,291.52,286.34,283.46,283.21,283.28,283.03,284.71
93201,330.53,291.52,286.34,283.46,283.21,283.34,283.03,284.78
93338,330.84,291.52,286.34,283.4,283.21,283.28,283.03,284.71
93476,330.84,291.52,286.4,283.4,283.21,283.28,283.03,284.71
93614,331.15,291.65,286.4,283.46,283.21,283.34,283.03,284.71
93751,331.46,291.65,286.34,283.46,283.21,283.34,283.03,284.71
93888,331.46,291.65,286.34,283.4,283.21,283.28,283.03,284.71
94025,331.78,291.65,286.34,283.4,283.15,283.28,283.03,284.71
94162,331.78,291.65,286.34,283.46,283.15,283.28,283.03,284.71
94300,332.09,291.77,286.34,283.46,283.21,283.28,283.03,284.71
94437,332.09,291.77,286.4,283.46,283.21,283.28,283.03,284.71
94574,332.46,291.71,286.4,283.46,283.21,283.28,283.03,284.71
94712,332.46,291.71,286.46,283.46,283.21,283.28,283.03,284.71
94850,332.71,291.77,286.46,283.46,283.21,283.28,283.03,284.71
94987,332.96,291.77,286.53,283.46,283.21,283.28,283.03,284.71
95124,332.96,291.84,286.4,283.46,283.21,283.28,283.03,284.71
95261,333.28,291.84,286.4,283.46,283.21,283.28,283.03,284.65
95398,333.28,291.84,286.46,283.46,283.21,283.28,283.03,284.65
95536,333.46,291.9,286.46,283.46,283.21,283.28,283.03,284.65
95673,333.46,291.9,286.46,283.46,283.21,283.28,283.03,284.65
95810,333.78,291.9,286.46,283.46,283.21,283.28,283.03,284.65
95948,333.78,291.9,286.46,283.46,283.21,283.28,283.03,284.65
96086,334.03,291.96,286.46,283.46,283.21,283.28,283.03,284.65
96223,334.21,292.02,286.46,283.46,283.21,283.28,283.03,284.71
96360,334.21,292.02,286.46,283.46,283.21,283.28,283.03,284.71
96497,334.46,292.02,286.46,283.46,283.21,283.28,283.03,284.65
96634,334.46,292.02,286.53,283.46,283.15,283.28,283.03,284.65
96772,334.65,292.02,286.53,283.46,283.21,283.28,283.03,284.65
96909,334.65,292.09,286.53,283.46,283.21,283.28,282.96,284.65
97046,334.84,292.09,286.53,283.46,283.21,283.28,282.96,284.65
97184,334.84,292.15,286.53,283.46,283.21,283.28,282.96,284.59
97321,335.09,292.15,286.53,283.53,283.15,283.21,283.03,284.59
97459,335.28,292.15,286.53,283.46,283.15,283.21,283.03,284.59
97596,335.28,292.15,286.59,283.46,283.15,283.28,283.03,284.59
97733,335.53,292.21,286.59,283.46,283.15,283.28,283.03,284.65
97870,335.53,292.21,286.59,283.46,283.15,283.28,283.03,284.65
98008,335.71,292.21,286.59,283.46,283.15,283.28,283.03,284.65
98145,335.71,292.27,286.59,283.46,283.15,283.28,283.03,284.59
98282,335.84,292.27,286.65,283.46,283.15,283.21,283.03,284.59
98420,335.84,292.27,286.65,283.46,283.15,283.21,283.03,284.65
98557,336.09,292.27,286.65,283.46,283.21,283.21,283.03,284.65
98695,336.09,292.34,286.65,283.46,283.21,283.21,283.03,284.65
98832,336.28,292.4,286.65,283.46,283.21,283.28,283.03,284.65
98969,336.4,292.4,286.65,283.46,283.21,283.21,283.03,284.65
99106,336.4,292.4,286.65,283.46,283.21,283.21,282.96,284.65
99244,336.59,292.4,286.65,283.46,283.21,283.21,282.96,284.65
99381,336.59,292.46,286.65,283.53,283.15,283.21,283.03,284.65
99518,336.84,292.46,286.65,283.53,283.21,283.21,283.03,284.65
99656,336.84,292.52,286.71,283.46,283.21,283.21,283.03,284.65
99793,336.96,292.52,286.71,283.46,283.21,283.28,283.03,284.65
99931,336.96,292.52,286.65,283.46,283.21,283.28,283.03,284.59
100068,337.15,292.59,286.65,283.46,283.21,283.21,282.96,284.59
100205,337.27,292.59,286.65,283.46,283.21,283.28,282.96,284.59
100342,337.27,292.59,286.71,283.53,283.15,283.28,282.96,284.59
100480,337.46,292.65,286.71,283.53,283.15,283.21,282.96,284.59
100617,337.46,292.65,286.71,283.46,283.15,283.21,282.96,284.65
100755,337.65,292.71,286.71,283.46,283.21,283.21,282.96,284.65
100892,337.65,292.71,286.71,283.46,283.21,283.21,282.96,284.65
101029,337.77,292.71,286.71,283.46,283.21,283.21,282.96,284.59
101167,337.77,292.71,286.71,283.46,283.21,283.21,282.96,284.59
101304,338.02,292.71,286.78,283.46,283.21,283.21,282.96,284.59
101441,338.21,292.77,286.78,283.46,283.21,283.21,282.96,284.59
101578,338.21,292.77,286.84,283.46,283.15,283.21,282.96,284.59
101716,338.34,292.84,286.84,283.46,283.15,283.21,282.96,284.59
101854,338.34,292.84,286.84,283.4,283.21,283.21,283.03,284.59
101991,338.52,292.9,286.84,283.4,283.21,283.21,282.96,284.59
102128,338.52,292.9,286.84,283.46,283.15,283.21,282.96,284.59
102265,338.71,292.96,286.84,283.46,283.21,283.21,282.96,284.59
102403,338.71,292.9,286.84,283.46,283.21,283.21,282.96,284.59
102540,338.84,292.9,286.84,283.46,283.21,283.21,282.96,284.53
102678,338.96,293.02,286.84,283.53,283.21,283.21,282.96,284.53
102815,338.96,293.02,286.84,283.53,283.15,283.21,282.96,284.53
102952,339.15,293.02,286.84,283.46,283.15,283.21,282.96,284.59
103090,339.15,293.09,286.84,283.46,283.21,283.21,282.96,284.59
103227,339.21,293.09,286.84,283.53,283.21,283.28,282.96,284.53
103364,339.21,293.09,286.84,283.53,283.21,283.28,282.96,284.53
103501,339.34,293.09,286.9,283.46,283.21,283.21,282.96,284.53
103640,339.34,293.15,286.9,283.46,283.21,283.21,282.96,284.53
103777,339.46,293.15,286.9,283.53,283.21,283.21,282.96,284.53
103914,339.46,293.15,286.9,283.46,283.21,283.21,282.96,284.53
104051,339.59,293.15,286.9,283.46,283.21,283.21,282.96,284.53
104188,339.71,293.15,286.96,283.53,283.21,283.21,282.9,284.46
104326,339.71,293.21,286.96,283.53,283.21,283.21,282.9,284.46
104463,339.84,293.21,286.96,283.46,283.21,283.15,282.96,284.46
104601,339.84,293.27,286.96,283.46,283.15,283.15,282.96,284.46
104738,339.9,293.27,286.96,283.46,283.15,283.21,282.96,284.53
104876,339.9,293.34,286.96,283.46,283.15,283.21,282.96,284.46
105013,340.09,293.34,286.96,283.53,283.21,283.21,282.96,284.46
105150,340.09,293.34,287.03,283.53,283.21,283.21,282.96,284.46
105287,340.21,293.4,287.03,283.53,283.21,283.21,282.96,284.46
105424,340.34,293.4,287.03,283.53,283.21,283.15,282.9,284.4
105563,340.34,293.4,287.03,283.46,283.21,283.15,282.9,284.4
105700,340.46,293.4,287.03,283.46,283.21,283.21,282.96,284.46
105837,340.46,293.4,287.09,283.53,283.21,283.21,282.96,284.46
105974,340.52,293.46,287.09,283.53,283.21,283.21,282.9,284.46
106112,340.52,293.46,287.03,283.53,283.15,283.15,282.9,284.4
106249,340.59,293.52,287.03,283.53,283.21,283.15,282.9,284.4
106386,340.59,293.52,287.09,283.53,283.21,283.15,282.96,284.4
106524,340.65,293.52,287.09,283.53,283.21,283.15,282.96,284.4
106661,340.65,293.59,287.09,283.53,283.21,283.21,282.96,284.4
106799,340.77,293.59,287.09,283.46,283.21,283.21,282.96,284.4
106936,340.77,293.65,287.09,283.46,283.21,283.15,282.96,284.4
107073,340.77,293.65,287.09,283.53,283.15,283.15,282.96,284.34
107210,340.84,293.65,287.09,283.53,283.15,283.15,282.96,284.34
107347,340.84,293.65,287.15,283.53,283.21,283.21,282.96,284.34
107486,340.96,293.77,287.15,283.53,283.21,283.21,282.96,284.34
107623,340.96,293.77,287.15,283.53,283.21,283.21,283.03,284.4
107760,341.02,293.77,287.21,283.53,283.21,283.21,283.03,284.4
107897,341.02,293.84,287.21,283.53,283.21,283.21,283.09,284.4
108035,341.09,293.84,287.21,283.53,283.21,283.21,283.09,284.4
108172,341.09,293.9,287.21,283.53,283.21,283.15,282.96,284.4
108309,341.09,293.9,287.21,283.53,283.15,283.15,282.96,284.4
108447,341.09,293.84,287.21,283.53,283.15,283.15,282.96,284.4
108584,341.09,293.9,287.21,283.53,283.21,283.15,282.96,284.4
108722,341.15,293.9,287.21,283.53,283.21,283.15,282.96,284.28
108859,341.15,293.96,287.21,283.53,283.21,283.15,282.96,284.28
108996,341.15,293.96,287.21,283.53,283.21,283.15,282.96,284.34
109133,341.15,293.96,287.21,283.59,283.21,283.15,282.9,284.34
109271,341.15,293.96,287.21,283.59,283.21,283.15,282.9,284.34
109409,341.15,293.96,287.28,283.53,283.21,283.15,282.9,284.34
109546,341.21,294.02,287.28,283.53,283.21,283.15,282.9,284.34
109683,341.27,294.02,287.28,283.59,283.21,283.15,282.9,284.34
109820,341.27,294.09,287.28,283.59,283.15,283.09,282.9,284.34
109958,341.27,294.09,287.28,283.53,283.15,283.09,282.9,284.34
110095,341.27,294.15,287.28,283.53,283.15,283.15,282.9,284.34
110232,341.34,294.09,287.28,283.59,283.21,283.15,282.9,284.28
110369,341.34,294.09,287.28,283.53,283.21,283.15,282.9,284.28
110508,341.4,294.15,287.28,283.53,283.15,283.15,282.9,284.28
110645,341.4,294.15,287.28,283.53,283.15,283.15,282.9,284.28
110782,341.4,294.15,287.28,283.53,283.15,283.15,282.9,284.28
110919,341.4,294.15,287.28,283.53,283.15,283.15,282.9,284.28
111056,341.4,294.21,287.34,283.53,283.21,283.15,282.9,284.28
111194,341.46,294.27,287.34,283.53,283.21,283.15,282.96,284.28
111331,341.46,294.27,287.34,283.53,283.15,283.09,282.9,284.28
111469,341.4,294.27,287.34,283.53,283.15,283.09,282.9,284.28
