time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.08E-05
361.27,282.4075843,284.3715626,285.6892786,286.1715559,285.7590571,284.5244602,282.9513197,,
362.64,282.3938794,284.3464431,285.6568202,286.1368108,285.7271521,284.4998326,282.9355613,,
364.02,282.3801646,284.3213008,285.6243237,286.1020134,285.695188,284.4751518,282.9197658,,
365.39,282.3666377,284.2964988,285.5922585,286.0676667,285.6636273,284.4507751,282.9041619,,
366.76,282.3531984,284.2718532,285.5603872,286.0335169,285.632237,284.4265229,282.8886348,,
368.14,282.3397487,284.2471844,285.5284778,285.9993156,285.6007891,284.402219,282.8730717,,
369.51,282.3264829,284.2228489,285.4969915,285.9655573,285.5697386,284.3782154,282.8576981,,
370.88,282.3133025,284.198666,285.465695,285.9319925,285.5388563,284.3543351,282.8424007,,
372.26,282.3001114,284.1744598,285.4343607,285.898377,285.5079178,284.3304047,282.8270686,,
373.63,282.2871002,284.1505799,285.4034413,285.8651969,285.4773707,284.3067707,282.8119237,,
375,282.2741722,284.1268492,285.3727078,285.8322069,285.4469895,284.2832587,282.7968545,,
376.38,282.2612334,284.1030949,285.3419366,285.7991671,285.4165534,284.2596981,282.7817517,,
377.75,282.2484705,284.0796601,285.3115725,285.7665553,285.3865029,284.23643,282.7668339,,
379.13,282.2356966,284.0562016,285.2811708,285.7338942,285.3563985,284.2131142,282.7518831,,
380.5,282.2230962,284.0330583,285.251171,285.7016561,285.3266756,284.1900882,282.7371158,,
381.87,282.2105757,284.0100586,285.2213508,285.6696026,285.2971148,284.1671823,282.7224232,,
383.25,282.1980439,283.9870351,285.1914933,285.6375007,285.2675014,284.14423,282.7076987,,
384.62,282.185682,283.9643203,285.16203,285.6058146,285.2382637,284.1215636,282.6931554,,
386,282.1733087,283.9415816,285.1325296,285.5740805,285.2089742,284.0988517,282.6785809,,
387.37,282.1611028,283.9191475,285.1034185,285.5427574,285.1800565,284.0764232,282.664186,,
388.74,282.1489737,283.8968516,285.074481,285.5116137,285.1512972,284.0541124,282.6498648,,
390.12,282.1368331,283.8745318,285.0455067,285.4804228,285.1224873,284.0317575,282.6355132,,
391.49,282.1248563,283.8525104,285.0169143,285.4496359,285.0940435,284.0096819,282.621339,,
392.86,282.1129547,283.8306243,284.9884921,285.4190251,285.0657557,283.9877228,282.6072377,,
394.24,282.1010414,283.8087141,284.9600333,285.3883681,285.0374185,283.9657208,282.593107,,
395.61,282.0892885,283.7870965,284.9319494,285.358108,285.0094418,283.9439942,282.5791514,,
396.98,282.077609,283.7656111,284.9040323,285.3280211,284.9816189,283.9223827,282.5652679,,
398.36,282.0659178,283.7441017,284.8760789,285.2978886,284.9537476,283.9007293,282.5513559,,
