time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
303.68,284.7510115,284.998729,285.1671355,285.2315344,285.1825776,285.0275756,284.8272602
305.05,284.7475507,284.9923264,285.1587394,285.2223839,285.1740175,285.0208583,284.8229163
306.42,284.7441314,284.9860003,285.1504433,285.2133419,285.1655584,285.0142201,284.8186235
307.8,284.7407286,284.9797045,285.1421865,285.2043424,285.1571387,285.0076124,284.8143502
309.17,284.7373911,284.9735294,285.1340876,285.1955145,285.148879,285.00113,284.8101579
310.55,284.7340696,284.9673837,285.1260271,285.186728,285.1406577,284.9946775,284.8059848
311.92,284.7308118,284.9613558,285.1181207,285.178109,285.1325928,284.9883475,284.8018908
313.29,284.7275929,284.9553998,285.1103083,285.1695923,285.1246232,284.9820921,284.797845
314.67,284.7243896,284.9494722,285.102533,285.1611156,285.1166907,284.9758655,284.7938177
316.04,284.7212476,284.9436581,285.0949062,285.1528004,285.1089091,284.9697571,284.7898667
317.42,284.7181206,284.9378717,285.0873155,285.1445243,285.1011636,284.9636769,284.785934
318.79,284.7150535,284.932196,285.0798698,285.1364059,285.0935656,284.9577122,284.7820758
320.17,284.7120011,284.9265474,285.0724593,285.1283257,285.0860029,284.9517751,284.7782355
321.54,284.7090072,284.9210068,285.0651904,285.1203995,285.0785841,284.9459508,284.774468
322.91,284.706049,284.9155322,285.0580079,285.1125673,285.0712531,284.9401953,284.7707448
324.29,284.7031049,284.9100837,285.0508594,285.1047719,285.0639562,284.9344663,284.7670389
325.66,284.7002172,284.9047394,285.0438473,285.0971251,285.0567982,284.9288462,284.7634033
327.04,284.6973433,284.8994205,285.0368684,285.0895142,285.0496736,284.9232522,284.7597845
328.41,284.6945243,284.8942032,285.0300228,285.0820483,285.0426846,284.9177645,284.7562345
329.79,284.6917188,284.8890107,285.0232094,285.0746175,285.0357282,284.9123023,284.7527008
331.16,284.6889669,284.8839174,285.0165262,285.0673284,285.0289042,284.9069439,284.7492343
332.53,284.6862478,284.8788848,285.0099223,285.0601257,285.0221609,284.9016488,284.7458087
333.91,284.6835417,284.8738761,285.0033497,285.0529568,285.0154491,284.8963783,284.7423989
335.28,284.6808873,284.8689631,284.9969025,285.0459246,285.0088651,284.891208,284.7390539
336.66,284.6782455,284.8640733,284.9904857,285.0389253,285.0023119,284.8860618,284.7357244
338.03,284.6756543,284.859277,284.9841914,285.0320595,284.9958834,284.8810134,284.7324582
339.4,284.6730939,284.8545377,284.9779718,285.0252752,284.989531,284.8760247,284.7292306
340.78,284.6705456,284.8498209,284.9717816,285.0185226,284.9832083,284.8710592,284.726018
342.15,284.6680461,284.8451942,284.9657096,285.0118988,284.977006,284.8661882,284.7228664
343.53,284.6655584,284.8405893,284.9596661,285.0053061,284.9708326,284.8613398,284.7197295
344.9,284.6631182,284.8360724,284.9537379,284.998839,284.9647768,284.8565837,284.7166522
346.27,284.6607071,284.8316092,284.9478802,284.9924487,284.9587928,284.8518838,284.7136113
347.65,284.6583074,284.8271671,284.9420501,284.9860883,284.9528367,284.8472058,284.7105845
349.02,284.6559536,284.8228099,284.9363312,284.9798492,284.946994,284.8426169,284.7076153
350.4,284.6536109,284.8184732,284.9306392,284.9736393,284.9411787,284.8380493,284.7046599
351.77,284.6513129,284.8142193,284.9250558,284.9675479,284.9354741,284.8335687,284.7017607
353.15,284.6490258,284.8099854,284.9194987,284.961485,284.9297962,284.8291089,284.698875
354.52,284.6467824,284.8058324,284.9140477,284.9555376,284.9242264,284.8247341,284.6960442
355.89,284.6445657,284.8017288,284.9086613,284.9496609,284.9187226,284.820411,284.6932469
357.27,284.6423595,284.7976445,284.9033003,284.9438117,284.9132446,284.816108,284.6904626
358.64,284.6401953,284.7936382,284.8980416,284.9380739,284.9078709,284.811887,284.6877313
360.02,284.6380414,284.7896508,284.8928076,284.9323631,284.9025223,284.8076857,284.6850128
361.39,284.6359286,284.7857395,284.8876734,284.9267612,284.8972757,284.8035644,284.6823459
362.77,284.6338258,284.7818466,284.8825634,284.9211856,284.8920535,284.7994623,284.6796915
364.14,284.6317632,284.778028,284.8775509,284.9157162,284.8869309,284.7954383,284.6770877
365.51,284.629725,284.7742548,284.8725979,284.9103117,284.881869,284.791462,284.6745146
366.89,284.6276965,284.7704993,284.8676681,284.9049326,284.8768307,284.7875042,284.6719535
368.26,284.6257067,284.7668156,284.8628324,284.899656,284.8718885,284.7836219,284.6694412
369.64,284.6237263,284.7631491,284.8580194,284.8944041,284.8669694,284.7797576,284.6669406
371.01,284.6217836,284.7595526,284.8532982,284.8892524,284.862144,284.7759669,284.6644877
372.38,284.6198641,284.7559989,284.848633,284.8841617,284.8573758,284.7722212,284.6620637
