Date,19/02/2020,Material,Aluminum,,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
144980,321.28,315.9,310.59,306.03,302.15,297.34,294.46,280.28
145118,321.21,315.84,310.59,306.03,302.15,297.34,294.46,280.34
145255,321.21,315.84,310.53,306.03,302.15,297.27,294.46,280.34
145392,321.15,315.84,310.46,306.03,302.15,297.27,294.46,280.34
145529,321.15,315.84,310.46,305.96,302.15,297.34,294.52,280.34
145668,321.15,315.71,310.46,305.96,302.21,297.34,294.52,280.34
145805,321.15,315.71,310.46,305.96,302.21,297.34,294.46,280.28
145942,321.03,315.71,310.46,305.96,302.15,297.34,294.46,280.28
146079,321.03,315.71,310.46,305.9,302.15,297.34,294.46,280.34
146216,321.03,315.71,310.4,305.9,302.15,297.34,294.46,280.34
146354,320.9,315.59,310.4,305.9,302.15,297.34,294.46,280.34
146492,320.9,315.59,310.4,305.9,302.15,297.27,294.52,280.34
146629,320.9,315.59,310.34,305.9,302.15,297.27,294.52,280.34
146766,320.9,315.59,310.34,305.9,302.15,297.34,294.46,280.34
146904,320.84,315.59,310.28,305.9,302.09,297.34,294.46,280.34
147041,320.84,315.46,310.28,305.9,302.09,297.34,294.46,280.34
147178,320.84,315.46,310.21,305.84,302.09,297.34,294.46,280.34
147316,320.78,315.46,310.21,305.84,302.09,297.34,294.46,280.34
147453,320.78,315.46,310.21,305.84,302.09,297.27,294.46,280.34
147591,320.71,315.4,310.21,305.84,302.09,297.27,294.46,280.34
147728,320.71,315.4,310.21,305.84,302.09,297.34,294.46,280.34
147865,320.65,315.4,310.15,305.84,302.09,297.34,294.46,280.34
148002,320.65,315.4,310.15,305.84,302.09,297.34,294.46,280.34
148141,320.59,315.34,310.15,305.84,302.02,297.34,294.46,280.34
148278,320.59,315.34,310.15,305.84,302.02,297.34,294.52,280.34
148415,320.59,315.34,310.15,305.78,302.02,297.34,294.52,280.28
148552,320.53,315.21,310.09,305.78,302.02,297.34,294.46,280.28
148689,320.53,315.21,310.09,305.78,302.09,297.34,294.46,280.34
148827,320.46,315.28,310.09,305.78,302.09,297.34,294.46,280.34
148965,320.46,315.28,310.09,305.78,302.02,297.34,294.46,280.34
149102,320.4,315.15,310.03,305.78,302.02,297.34,294.46,280.34
149239,320.4,315.15,310.03,305.71,302.02,297.27,294.52,280.34
149377,320.46,315.15,309.96,305.71,302.02,297.27,294.52,280.34
149514,320.28,315.15,309.96,305.71,302.02,297.27,294.46,280.34
149651,320.28,315.15,309.96,305.71,302.02,297.27,294.46,280.34
149789,320.28,315.09,309.96,305.71,302.02,297.27,294.52,280.34
149926,320.28,315.09,309.96,305.71,302.02,297.27,294.46,280.28
150064,320.28,315.03,309.9,305.65,302.02,297.27,294.46,280.28
150201,320.28,315.03,309.9,305.65,301.96,297.27,294.52,280.34
150338,320.15,315.03,309.84,305.65,301.96,297.27,294.52,280.4
150475,320.15,314.96,309.84,305.65,301.96,297.27,294.52,280.4
150614,320.15,314.96,309.84,305.65,301.96,297.27,294.52,280.28
150751,320.09,314.9,309.84,305.65,301.96,297.27,294.52,280.28
150888,320.09,314.9,309.84,305.65,301.96,297.27,294.52,280.34
151025,320.03,314.84,309.78,305.65,302.02,297.27,294.52,280.34
151162,320.03,314.84,309.78,305.65,301.9,297.27,294.52,280.34
151300,320.03,314.84,309.78,305.59,301.9,297.27,294.52,280.4
151438,320.03,314.78,309.71,305.59,301.9,297.27,294.52,280.4
151575,319.96,314.78,309.71,305.59,301.9,297.27,294.52,280.34
151712,319.9,314.71,309.71,305.59,301.9,297.34,294.52,280.34
151849,319.9,314.71,309.71,305.59,301.9,297.34,294.52,280.34
151987,319.84,314.71,309.65,305.59,301.9,297.27,294.46,280.34
152124,319.84,314.65,309.65,305.59,301.9,297.27,294.46,280.34
152262,319.78,314.65,309.65,305.59,301.9,297.27,294.46,280.4
152399,319.78,314.65,309.59,305.53,301.9,297.27,294.52,280.4
152537,319.78,314.65,309.59,305.53,301.9,297.27,294.52,280.28
152674,319.78,314.59,309.53,305.53,301.9,297.27,294.52,280.28
152811,319.71,314.59,309.53,305.46,301.9,297.27,294.52,280.34
152948,319.59,314.53,309.46,305.46,301.9,297.27,294.52,280.28
153086,319.59,314.46,309.46,305.53,301.9,297.27,294.52,280.28
153224,319.59,314.46,309.53,305.53,301.9,297.21,294.52,280.34
153361,319.59,314.4,309.46,305.4,301.9,297.21,294.52,280.34
153498,319.53,314.4,309.46,305.4,301.84,297.21,294.52,280.21
153635,319.53,314.4,309.4,305.46,301.84,297.27,294.52,280.21
153773,319.53,314.4,309.4,305.46,301.84,297.27,294.52,280.28
153911,319.53,314.34,309.4,305.4,301.84,297.27,294.52,280.34
154048,319.46,314.34,309.4,305.4,301.84,297.27,294.52,280.34
154185,319.4,314.34,309.4,305.34,301.84,297.21,294.52,280.28
154322,319.4,314.28,309.34,305.34,301.84,297.21,294.52,280.28
154460,319.34,314.28,309.34,305.34,301.77,297.21,294.52,280.34
154597,319.34,314.28,309.34,305.34,301.77,297.27,294.52,280.34
154735,319.28,314.28,309.34,305.34,301.77,297.27,294.52,280.28
154872,319.28,314.21,309.28,305.34,301.77,297.21,294.52,280.28
155010,319.21,314.15,309.28,305.34,301.77,297.21,294.52,280.28
155147,319.15,314.15,309.21,305.34,301.77,297.15,294.59,280.34
155284,319.15,314.15,309.21,305.34,301.77,297.15,294.59,280.34
155421,319.15,314.15,309.21,305.34,301.77,297.15,294.52,280.28
155558,319.15,314.09,309.15,305.34,301.77,297.21,294.52,280.28
155697,319.03,314.09,309.15,305.34,301.77,297.21,294.52,280.34
155834,319.03,314.09,309.15,305.34,301.77,297.21,294.52,280.34
155971,318.96,313.96,309.15,305.28,301.77,297.21,294.52,280.34
156108,318.96,313.96,309.09,305.28,301.77,297.21,294.52,280.28
156246,318.96,313.96,309.09,305.28,301.71,297.21,294.52,280.28
156383,318.84,313.96,309.09,305.28,301.71,297.21,294.52,280.28
156521,318.84,313.9,309.09,305.21,301.71,297.21,294.52,280.28
156658,318.84,313.9,309.09,305.21,301.71,297.15,294.59,280.34
156795,318.84,313.84,309.09,305.21,301.71,297.15,294.59,280.28
156933,318.78,313.84,309.09,305.21,301.71,297.15,294.52,280.28
157070,318.78,313.84,309.03,305.15,301.71,297.15,294.59,280.34
157207,318.65,313.78,308.96,305.15,301.71,297.15,294.59,280.34
157344,318.65,313.78,308.96,305.15,301.71,297.21,294.52,280.28
157483,318.65,313.78,308.9,305.21,301.71,297.21,294.52,280.34
157620,318.65,313.78,308.9,305.21,301.71,297.15,294.59,280.34
157757,318.65,313.71,308.9,305.15,301.65,297.15,294.59,280.34
157894,318.53,313.71,308.9,305.15,301.65,297.21,294.52,280.34
158031,318.53,313.71,308.84,305.15,301.65,297.15,294.52,280.34
158169,318.46,313.65,308.84,305.15,301.65,297.15,294.52,280.34
158306,318.46,313.65,308.84,305.15,301.65,297.15,294.52,280.28
158444,318.46,313.65,308.78,305.15,301.65,297.15,294.52,280.34
158581,318.4,313.65,308.78,305.09,301.65,297.15,294.52,280.34
158718,318.4,313.59,308.78,305.09,301.59,297.15,294.52,280.34
158856,318.28,313.59,308.78,305.09,301.59,297.15,294.59,280.34
158993,318.28,313.53,308.71,305.09,301.59,297.15,294.59,280.28
159130,318.28,313.46,308.71,305.02,301.59,297.15,294.52,280.28
159268,318.28,313.46,308.71,305.02,301.59,297.15,294.52,280.28
159406,318.21,313.4,308.65,305.02,301.59,297.15,294.52,280.28
159543,318.21,313.4,308.65,304.96,301.59,297.09,294.52,280.28
159680,318.21,313.4,308.65,304.96,301.59,297.09,294.52,280.28
159817,318.15,313.4,308.65,305.02,301.59,297.09,294.52,280.28
159954,318.15,313.34,308.59,305.02,301.59,297.09,294.52,280.34
160093,318.09,313.34,308.59,304.96,301.59,297.15,294.59,280.34
160230,318.09,313.34,308.59,304.96,301.59,297.15,294.59,280.34
160367,318.03,313.28,308.59,304.9,301.59,297.15,294.59,280.34
160504,318.03,313.28,308.59,304.9,301.59,297.09,294.59,280.34
160642,317.96,313.21,308.59,304.96,301.59,297.09,294.52,280.28
160779,317.9,313.21,308.59,304.96,301.52,297.09,294.59,280.28
160916,317.9,313.21,308.53,304.9,301.52,297.09,294.59,280.34
161054,317.9,313.15,308.53,304.9,301.52,297.09,294.52,280.34
161191,317.9,313.15,308.53,304.9,301.52,297.09,294.52,280.4
161329,317.9,313.09,308.46,304.9,301.52,297.09,294.52,280.28
161466,317.9,313.09,308.46,304.9,301.52,297.09,294.52,280.28
161603,317.78,313.09,308.46,304.9,301.52,297.15,294.52,280.34
161740,317.78,313.09,308.46,304.9,301.52,297.09,294.52,280.34
161879,317.78,313.03,308.4,304.9,301.52,297.09,294.52,280.34
162016,317.71,312.96,308.4,304.9,301.52,297.09,294.52,280.34
162153,317.71,312.96,308.4,304.84,301.52,297.09,294.52,280.34
162290,317.65,312.96,308.34,304.84,301.46,297.09,294.59,280.34
162427,317.65,312.96,308.34,304.77,301.46,297.09,294.59,280.34
162565,317.65,312.96,308.34,304.77,301.46,297.15,294.59,280.28
162703,317.65,312.96,308.34,304.77,301.4,297.15,294.59,280.28
162840,317.65,312.9,308.28,304.77,301.4,297.09,294.59,280.28
162977,317.59,312.84,308.28,304.77,301.46,297.09,294.59,280.34
163115,317.59,312.84,308.28,304.77,301.46,297.09,294.59,280.34
163252,317.53,312.84,308.28,304.77,301.46,297.09,294.59,280.34
163389,317.53,312.84,308.28,304.77,301.46,297.09,294.59,280.34
163527,317.46,312.78,308.21,304.71,301.4,297.02,294.59,280.28
163664,317.46,312.78,308.21,304.71,301.4,297.02,294.59,280.28
163802,317.4,312.71,308.21,304.71,301.4,297.02,294.59,280.4
163939,317.4,312.71,308.21,304.71,301.4,297.02,294.59,280.28
164076,317.34,312.71,308.15,304.65,301.4,297.02,294.59,280.28
164213,317.34,312.65,308.09,304.65,301.4,297.09,294.52,280.28
164352,317.34,312.65,308.09,304.71,301.4,297.09,294.52,280.28
164489,317.34,312.65,308.15,304.65,301.4,297.02,294.52,280.34
164626,317.34,312.65,308.15,304.65,301.4,297.02,294.52,280.34
164763,317.28,312.59,308.09,304.59,301.4,297.02,294.59,280.28
164900,317.28,312.59,308.09,304.59,301.4,297.02,294.59,280.34
165038,317.21,312.59,308.09,304.59,301.34,297.09,294.52,280.34
165176,317.15,312.53,308.03,304.59,301.34,297.02,294.52,280.34
165313,317.15,312.53,308.03,304.59,301.34,297.02,294.52,280.34
165450,317.15,312.46,308.03,304.59,301.34,297.09,294.59,280.34
165587,317.15,312.46,308.03,304.59,301.34,297.09,294.59,280.34
165725,317.03,312.4,307.96,304.59,301.34,297.09,294.52,280.4
165862,317.03,312.4,307.96,304.59,301.34,297.09,294.52,280.34
165999,317.03,312.4,307.96,304.59,301.34,297.02,294.52,280.34
166137,317.03,312.4,307.96,304.59,301.34,297.02,294.52,280.28
166275,317.03,312.4,307.96,304.59,301.27,297.09,294.52,280.28
166412,316.96,312.34,307.9,304.52,301.27,297.02,294.52,280.28
166549,316.96,312.34,307.9,304.52,301.27,297.02,294.59,280.34
166686,316.96,312.28,307.9,304.52,301.27,297.02,294.52,280.34
166823,316.96,312.28,307.9,304.46,301.27,297.02,294.52,280.34
166962,316.9,312.28,307.84,304.46,301.27,297.02,294.52,280.34
167099,316.9,312.21,307.84,304.46,301.27,297.02,294.52,280.28
167236,316.84,312.21,307.84,304.46,301.34,297.02,294.52,280.28
167373,316.84,312.21,307.78,304.46,301.34,297.02,294.52,280.34
167511,316.78,312.21,307.78,304.46,301.27,296.96,294.59,280.28
167648,316.71,312.15,307.78,304.46,301.27,296.96,294.52,280.28
167786,316.71,312.09,307.78,304.46,301.27,296.96,294.52,280.34
167923,316.65,312.09,307.78,304.46,301.27,297.02,294.52,280.34
168060,316.65,312.09,307.71,304.46,301.27,297.02,294.52,280.28
168198,316.65,312.09,307.71,304.4,301.27,296.96,294.52,280.28
168335,316.65,312.03,307.71,304.4,301.21,296.96,294.52,280.34
168472,316.59,312.03,307.71,304.34,301.21,296.96,294.52,280.4
168610,316.53,312.03,307.65,304.34,301.21,296.96,294.52,280.4
168748,316.53,311.96,307.65,304.4,301.21,296.96,294.59,280.34
168885,316.46,311.96,307.65,304.4,301.21,297.02,294.52,280.34
169022,316.46,311.9,307.65,304.4,301.21,297.02,294.52,280.34
169159,316.4,311.9,307.65,304.34,301.21,297.02,294.52,280.34
169296,316.4,311.9,307.59,304.34,301.21,297.02,294.52,280.28
169435,316.4,311.9,307.59,304.27,301.21,296.96,294.52,280.34
169572,316.4,311.9,307.59,304.27,301.21,296.96,294.52,280.34
169709,316.28,311.78,307.59,304.34,301.21,297.02,294.52,280.34
169846,316.34,311.78,307.59,304.34,301.21,297.02,294.52,280.34
169984,316.34,311.78,307.53,304.27,301.21,296.96,294.52,280.34
170121,316.28,311.78,307.53,304.27,301.21,296.96,294.46,280.34
170259,316.28,311.78,307.59,304.21,301.21,296.96,294.46,280.28
170396,316.21,311.78,307.59,304.21,301.21,296.96,294.52,280.28
170533,316.21,311.71,307.53,304.21,301.15,296.96,294.52,280.28
170671,316.15,311.71,307.53,304.21,301.15,296.96,294.52,280.34
170808,316.09,311.71,307.53,304.21,301.15,296.96,294.52,280.34
170945,316.09,311.65,307.46,304.21,301.15,296.96,294.52,280.34
171082,316.03,311.65,307.46,304.21,301.15,296.96,294.52,280.34
171220,316.03,311.65,307.4,304.21,301.09,296.96,294.46,280.34
171358,316.03,311.65,307.4,304.15,301.09,296.96,294.46,280.28
171495,316.03,311.59,307.4,304.15,301.15,296.96,294.46,280.28
171632,315.9,311.53,307.4,304.15,301.15,296.96,294.52,280.34
171769,315.9,311.53,307.4,304.15,301.09,296.96,294.52,280.34
171907,315.9,311.53,307.34,304.15,301.09,296.96,294.46,280.28
172045,315.84,311.53,307.34,304.15,301.09,296.96,294.46,280.34
172182,315.84,311.53,307.34,304.15,301.09,296.96,294.46,280.34
172319,315.84,311.53,307.34,304.15,301.09,296.96,294.46,280.34
172456,315.84,311.46,307.28,304.15,301.09,296.96,294.46,280.34
172594,315.78,311.46,307.28,304.09,301.02,296.9,294.46,280.4
172731,315.78,311.46,307.28,304.09,301.02,296.9,294.46,280.4
172868,315.71,311.34,307.21,304.09,301.02,296.9,294.52,280.34
173006,315.65,311.34,307.21,304.09,301.02,296.9,294.52,280.34
173144,315.65,311.4,307.21,304.09,301.02,296.9,294.46,280.34
173281,315.65,311.4,307.21,304.09,301.02,296.9,294.46,280.34
173418,315.65,311.28,307.21,304.09,301.02,296.9,294.46,280.34
173555,315.59,311.28,307.21,304.09,300.96,296.9,294.46,280.34
173692,315.59,311.28,307.21,304.02,300.96,296.9,294.46,280.34
173831,315.53,311.28,307.15,304.02,300.96,296.9,294.52,280.34
173968,315.53,311.28,307.15,304.02,300.96,296.9,294.52,280.34
174105,315.46,311.28,307.15,303.96,300.96,296.9,294.46,280.34
174242,315.46,311.28,307.15,303.96,300.96,296.9,294.46,280.34
174380,315.46,311.15,307.15,303.96,300.96,296.9,294.46,280.34
174517,315.4,311.15,307.15,303.96,300.96,296.9,294.46,280.34
174655,315.4,311.15,307.09,303.96,300.96,296.9,294.52,280.34
174792,315.34,311.15,307.09,303.96,300.96,296.9,294.52,280.34
174929,315.34,311.15,307.09,303.96,300.96,296.9,294.52,280.34
175067,315.28,311.09,307.03,303.96,300.96,296.9,294.52,280.34
175204,315.28,311.09,307.03,303.9,300.96,296.9,294.52,280.34
175341,315.28,311.03,307.03,303.9,300.9,296.84,294.52,280.34
175479,315.21,310.96,307.03,303.9,300.9,296.84,294.52,280.34
175617,315.21,310.96,307.03,303.9,300.96,296.9,294.52,280.34
175754,315.15,310.96,307.03,303.84,300.9,296.9,294.52,280.34
175891,315.15,310.96,307.03,303.84,300.9,296.84,294.46,280.34
176028,315.15,310.96,306.96,303.84,300.9,296.9,294.46,280.34
176165,315.15,310.96,306.96,303.84,300.9,296.9,294.46,280.28
176303,315.15,310.9,306.96,303.84,300.9,296.9,294.52,280.28
176441,315.09,310.9,306.96,303.77,300.9,296.9,294.52,280.34
176578,315.09,310.9,306.9,303.77,300.9,296.84,294.46,280.34
176715,315.03,310.9,306.9,303.77,300.9,296.84,294.46,280.34
176852,315.03,310.9,306.9,303.77,300.9,296.84,294.46,280.34
176990,314.96,310.84,306.84,303.77,300.9,296.84,294.46,280.34
177127,314.96,310.84,306.84,303.77,300.9,296.84,294.46,280.34
177265,314.96,310.78,306.84,303.77,300.9,296.9,294.46,280.34
177402,314.9,310.78,306.84,303.77,300.9,296.9,294.46,280.34
177540,314.9,310.78,306.84,303.71,300.84,296.84,294.52,280.28
177677,314.9,310.78,306.78,303.71,300.84,296.84,294.52,280.28
177814,314.9,310.78,306.78,303.77,300.84,296.84,294.52,280.34
177951,314.78,310.71,306.78,303.77,300.84,296.84,294.52,280.34
178089,314.78,310.71,306.78,303.71,300.84,296.84,294.46,280.28
178227,314.78,310.71,306.71,303.71,300.84,296.84,294.46,280.28
178364,314.78,310.71,306.71,303.71,300.84,296.84,294.46,280.34
178501,314.71,310.65,306.71,303.65,300.84,296.84,294.52,280.34
178638,314.65,310.59,306.65,303.65,300.84,296.84,294.52,280.34
178776,314.65,310.59,306.65,303.71,300.84,296.84,294.52,280.34
178914,314.59,310.59,306.65,303.71,300.84,296.84,294.52,280.34
179051,314.59,310.59,306.65,303.65,300.84,296.77,294.46,280.34
179188,314.59,310.59,306.65,303.65,300.84,296.77,294.46,280.34
179325,314.59,310.59,306.65,303.59,300.77,296.84,294.46,280.34
179463,314.59,310.53,306.65,303.59,300.77,296.84,294.46,280.34
179600,314.46,310.4,306.59,303.59,300.77,296.84,294.46,280.34
179738,314.46,310.4,306.59,303.59,300.77,296.84,294.52,280.34
179875,314.46,310.46,306.59,303.59,300.77,296.84,294.52,280.34
180013,314.46,310.46,306.59,303.59,300.77,296.77,294.46,280.34
180150,314.4,310.4,306.59,303.59,300.77,296.77,294.46,280.34
180287,314.4,310.4,306.59,303.59,300.77,296.77,294.46,280.34
180424,314.34,310.34,306.59,303.59,300.77,296.77,294.46,280.34
180562,314.34,310.34,306.59,303.59,300.77,296.84,294.46,280.34
180700,314.34,310.34,306.53,303.52,300.77,296.84,294.46,280.34
180837,314.28,310.28,306.46,303.52,300.71,296.77,294.46,280.34
180974,314.28,310.28,306.46,303.52,300.71,296.77,294.46,280.28
181111,314.28,310.28,306.53,303.52,300.71,296.77,294.46,280.34
181249,314.28,310.28,306.53,303.52,300.71,296.84,294.46,280.34
181387,314.15,310.28,306.46,303.52,300.71,296.84,294.46,280.34
181524,314.15,310.21,306.46,303.52,300.71,296.77,294.46,280.34
181661,314.15,310.21,306.46,303.46,300.71,296.77,294.46,280.34
181798,314.09,310.21,306.4,303.46,300.71,296.77,294.46,280.34
181936,314.09,310.21,306.4,303.46,300.71,296.77,294.4,280.34
182073,314.09,310.15,306.4,303.46,300.65,296.77,294.4,280.34
182211,314.09,310.15,306.4,303.4,300.65,296.77,294.46,280.34
182348,314.03,310.09,306.4,303.4,300.65,296.77,294.46,280.34
182486,314.03,310.09,306.4,303.4,300.65,296.71,294.46,280.34
182623,314.03,310.09,306.28,303.4,300.65,296.71,294.46,280.34
182760,314.03,310.09,306.34,303.4,300.65,296.77,294.4,280.34
182897,313.96,310.09,306.34,303.4,300.65,296.77,294.4,280.34
183035,313.9,310.03,306.34,303.4,300.65,296.77,294.4,280.34
183173,313.9,310.03,306.34,303.4,300.65,296.77,294.4,280.34
183310,313.9,310.03,306.28,303.4,300.65,296.77,294.4,280.4
183447,313.9,309.96,306.28,303.34,300.65,296.71,294.4,280.4
183584,313.84,309.96,306.28,303.34,300.65,296.71,294.4,280.34
183721,313.84,309.9,306.21,303.34,300.65,296.71,294.4,280.34
183859,313.78,309.9,306.21,303.34,300.59,296.71,294.4,280.34
183997,313.78,309.9,306.21,303.34,300.59,296.71,294.4,280.34
184134,313.78,309.9,306.21,303.34,300.59,296.71,294.4,280.34
184271,313.78,309.84,306.21,303.27,300.52,296.65,294.4,280.34
184409,313.78,309.84,306.21,303.27,300.52,296.65,294.4,280.34
184546,313.71,309.84,306.15,303.27,300.59,296.71,294.4,280.34
184683,313.71,309.78,306.15,303.27,300.59,296.71,294.4,280.34
184821,313.71,309.78,306.15,303.27,300.52,296.71,294.4,280.34
184958,313.71,309.78,306.09,303.27,300.52,296.71,294.34,280.28
185096,313.59,309.78,306.09,303.27,300.59,296.71,294.34,280.28
185233,313.53,309.71,306.09,303.27,300.59,296.71,294.34,280.34
185370,313.53,309.71,306.09,303.27,300.52,296.71,294.34,280.34
185507,313.53,309.71,306.03,303.27,300.52,296.65,294.34,280.34
185646,313.53,309.71,306.03,303.21,300.52,296.71,294.34,280.34
185783,313.46,309.71,306.03,303.15,300.52,296.71,294.34,280.34
185920,313.46,309.65,305.96,303.15,300.52,296.71,294.34,280.34
186057,313.4,309.65,305.96,303.21,300.52,296.71,294.34,280.34
186194,313.4,309.65,305.96,303.21,300.52,296.71,294.34,280.4
186332,313.4,309.59,305.96,303.15,300.52,296.71,294.34,280.4
186470,313.4,309.59,305.96,303.15,300.52,296.71,294.34,280.34
186607,313.4,309.53,305.9,303.15,300.46,296.71,294.34,280.28
186744,313.34,309.53,305.9,303.15,300.46,296.65,294.34,280.28
186882,313.34,309.53,305.9,303.15,300.46,296.65,294.34,280.4
187019,313.28,309.53,305.9,303.15,300.46,296.65,294.34,280.4
187156,313.21,309.53,305.9,303.09,300.46,296.71,294.27,280.34
187294,313.21,309.46,305.9,303.09,300.46,296.71,294.27,280.34
187431,313.21,309.46,305.9,303.09,300.46,296.65,294.27,280.34
187569,313.21,309.4,305.9,303.09,300.4,296.65,294.27,280.4
187706,313.15,309.4,305.9,303.09,300.4,296.65,294.27,280.4
187843,313.15,309.4,305.84,303.09,300.4,296.65,294.27,280.34
187980,313.09,309.4,305.84,303.09,300.4,296.65,294.27,280.34
188119,313.09,309.34,305.84,303.02,300.4,296.71,294.27,280.4
188256,313.03,309.34,305.84,303.02,300.4,296.71,294.27,280.4
188393,313.03,309.34,305.78,303.02,300.4,296.65,294.27,280.34
188530,313.03,309.34,305.78,303.02,300.4,296.65,294.27,280.34
188667,312.96,309.34,305.78,303.02,300.4,296.65,294.27,280.34
188805,312.96,309.28,305.71,303.02,300.4,296.65,294.27,280.4
188943,312.9,309.28,305.71,303.02,300.4,296.65,294.27,280.4
189080,312.9,309.21,305.71,303.02,300.4,296.65,294.27,280.34
189217,312.9,309.21,305.71,302.96,300.4,296.65,294.27,280.34
189355,312.9,309.21,305.65,302.96,300.4,296.65,294.27,280.34
189492,312.9,309.15,305.65,302.96,300.4,296.65,294.27,280.34
189629,312.84,309.15,305.65,302.96,300.4,296.59,294.21,280.34
189766,312.84,309.15,305.65,302.96,300.4,296.59,294.21,280.4
189904,312.78,309.15,305.65,302.96,300.27,296.59,294.21,280.4
190042,312.78,309.09,305.65,302.96,300.34,296.59,294.21,280.4
190179,312.78,309.03,305.65,302.96,300.34,296.59,294.21,280.4
190316,312.78,309.03,305.59,302.9,300.34,296.59,294.21,280.34
190453,312.71,309.03,305.53,302.9,300.34,296.59,294.21,280.28
190590,312.65,309.03,305.53,302.9,300.34,296.59,294.21,280.28
190729,312.65,309.03,305.53,302.84,300.34,296.59,294.21,280.34
190866,312.59,309.03,305.53,302.84,300.27,296.59,294.21,280.34
191003,312.59,308.96,305.53,302.84,300.27,296.59,294.21,280.34
191140,312.59,308.96,305.53,302.84,300.27,296.59,294.21,280.4
191278,312.59,308.96,305.46,302.84,300.27,296.59,294.21,280.4
191415,312.53,308.9,305.46,302.84,300.27,296.59,294.21,280.34
191553,312.46,308.9,305.46,302.77,300.27,296.59,294.21,280.34
191690,312.46,308.9,305.4,302.77,300.27,296.59,294.21,280.34
191827,312.46,308.9,305.4,302.77,300.27,296.59,294.15,280.34
191965,312.46,308.84,305.4,302.77,300.27,296.59,294.15,280.34
192102,312.4,308.84,305.4,302.77,300.27,296.52,294.15,280.34
192239,312.4,308.84,305.4,302.77,300.27,296.52,294.15,280.34
192377,312.4,308.78,305.4,302.77,300.21,296.52,294.15,280.34
192515,312.4,308.78,305.4,302.77,300.21,296.52,294.15,280.34
192652,312.34,308.71,305.34,302.77,300.21,296.52,294.15,280.34
192789,312.34,308.71,305.34,302.71,300.21,296.52,294.15,280.34
192926,312.34,308.71,305.28,302.71,300.21,296.59,294.15,280.34
193063,312.28,308.71,305.28,302.71,300.21,296.52,294.15,280.4
193201,312.28,308.71,305.28,302.71,300.21,296.52,294.15,280.4
193339,312.21,308.65,305.28,302.71,300.21,296.52,294.15,280.34
193476,312.21,308.65,305.28,302.71,300.21,296.52,294.15,280.34
193613,312.15,308.65,305.28,302.65,300.21,296.52,294.21,280.34
193751,312.09,308.59,305.28,302.65,300.21,296.52,294.15,280.34
193888,312.09,308.59,305.21,302.65,300.21,296.52,294.15,280.34
194025,312.09,308.59,305.21,302.65,300.21,296.46,294.15,280.34
194163,312.09,308.59,305.15,302.65,300.15,296.46,294.15,280.34
194300,312.03,308.53,305.15,302.65,300.15,296.52,294.15,280.34
194438,312.03,308.53,305.15,302.59,300.15,296.52,294.15,280.34
194575,312.03,308.53,305.09,302.59,300.15,296.52,294.15,280.34
194712,312.03,308.46,305.09,302.59,300.15,296.52,294.15,280.34
194849,311.96,308.46,305.09,302.59,300.15,296.52,294.15,280.34
194987,311.96,308.46,305.09,302.59,300.15,296.52,294.15,280.34
195125,311.96,308.46,305.09,302.52,300.09,296.46,294.15,280.34
195262,311.9,308.4,305.09,302.52,300.09,296.46,294.15,280.4
195399,311.9,308.4,305.09,302.52,300.09,296.46,294.15,280.4
195536,311.84,308.4,305.09,302.52,300.09,296.46,294.15,280.34
195674,311.84,308.34,305.09,302.52,300.09,296.46,294.15,280.34
195811,311.84,308.34,305.02,302.52,300.09,296.46,294.15,280.34
195949,311.78,308.34,305.02,302.52,300.09,296.46,294.09,280.34
196086,311.78,308.34,305.02,302.52,300.09,296.46,294.09,280.34
196224,311.78,308.28,304.96,302.46,300.09,296.46,294.09,280.34
196361,311.78,308.28,304.96,302.46,300.02,296.46,294.09,280.34
196498,311.78,308.28,304.96,302.46,300.02,296.46,294.09,280.34
196635,311.78,308.21,304.96,302.46,300.02,296.46,294.09,280.34
196773,311.65,308.21,304.96,302.46,300.02,296.4,294.09,280.34
196911,311.65,308.21,304.96,302.46,300.02,296.4,294.09,280.34
197048,311.65,308.21,304.84,302.4,300.02,296.46,294.15,280.34
197185,311.59,308.15,304.84,302.4,300.02,296.46,294.15,280.34
197322,311.59,308.15,304.84,302.46,300.02,296.46,294.15,280.34
197459,311.59,308.15,304.84,302.46,300.02,296.46,294.09,280.34
197598,311.59,308.09,304.84,302.46,300.02,296.4,294.09,280.34
197735,311.53,308.09,304.84,302.4,300.02,296.4,294.09,280.34
197872,311.53,308.03,304.84,302.4,300.02,296.4,294.09,280.34
198009,311.46,308.03,304.77,302.34,300.02,296.4,294.15,280.34
198147,311.46,308.03,304.84,302.34,299.96,296.4,294.15,280.34
198284,311.46,308.03,304.84,302.34,299.96,296.4,294.09,280.34
198422,311.4,308.03,304.77,302.34,299.9,296.4,294.09,280.34
198559,311.4,307.96,304.77,302.34,299.96,296.4,294.09,280.34
198696,311.4,307.96,304.77,302.34,299.96,296.4,294.09,280.34
198834,311.4,307.96,304.77,302.27,299.96,296.4,294.09,280.34
198971,311.34,307.96,304.71,302.27,299.96,296.4,294.09,280.34
199108,311.28,307.9,304.71,302.34,299.9,296.4,294.09,280.34
199246,311.28,307.9,304.71,302.34,299.9,296.4,294.09,280.34
199384,311.21,307.84,304.71,302.27,299.9,296.4,294.09,280.34
