Date,19/02/2020,Material,Aluminum,,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
119969,312.78,305.84,300.52,295.96,292.21,288.71,286.78,280.34
120108,312.71,305.84,300.46,295.96,292.21,288.71,286.71,280.34
120245,312.71,305.84,300.46,295.96,292.21,288.71,286.71,280.34
120382,312.65,305.84,300.46,295.96,292.21,288.71,286.71,280.34
120519,312.59,305.84,300.46,295.96,292.21,288.71,286.71,280.34
120656,312.59,305.78,300.46,295.96,292.21,288.71,286.71,280.34
120794,312.59,305.78,300.4,295.96,292.21,288.71,286.78,280.34
120931,312.59,305.71,300.4,295.96,292.21,288.71,286.78,280.4
121069,312.53,305.65,300.4,295.96,292.21,288.71,286.71,280.4
121206,312.53,305.65,300.34,295.9,292.21,288.78,286.71,280.4
121344,312.46,305.65,300.34,295.9,292.21,288.78,286.71,280.4
121481,312.46,305.65,300.34,295.9,292.21,288.71,286.71,280.28
121618,312.4,305.59,300.34,295.9,292.21,288.71,286.78,280.34
121755,312.4,305.59,300.34,295.9,292.21,288.71,286.78,280.34
121893,312.4,305.59,300.34,295.9,292.21,288.71,286.78,280.34
122031,312.34,305.53,300.34,295.96,292.21,288.71,286.78,280.34
122168,312.34,305.53,300.34,295.96,292.21,288.78,286.78,280.34
122305,312.28,305.53,300.34,295.9,292.21,288.78,286.78,280.34
122442,312.28,305.53,300.27,295.9,292.21,288.71,286.78,280.34
122579,312.21,305.53,300.27,295.9,292.15,288.71,286.71,280.34
122717,312.21,305.53,300.27,295.9,292.15,288.71,286.71,280.34
122855,312.21,305.46,300.27,295.84,292.15,288.78,286.78,280.34
122992,312.15,305.4,300.21,295.84,292.15,288.78,286.78,280.34
123129,312.15,305.4,300.21,295.84,292.15,288.78,286.78,280.4
123267,312.09,305.4,300.21,295.9,292.21,288.78,286.71,280.4
123404,312.09,305.4,300.21,295.9,292.21,288.78,286.71,280.34
123541,312.03,305.34,300.21,295.84,292.15,288.78,286.78,280.34
123678,312.03,305.34,300.21,295.84,292.15,288.78,286.78,280.34
123816,312.03,305.34,300.21,295.84,292.21,288.78,286.78,280.4
123954,311.9,305.28,300.15,295.84,292.21,288.78,286.78,280.4
124091,311.9,305.28,300.15,295.84,292.15,288.78,286.78,280.34
124228,311.9,305.28,300.15,295.84,292.15,288.78,286.84,280.34
124365,311.9,305.28,300.15,295.84,292.15,288.78,286.84,280.34
124503,311.84,305.28,300.15,295.84,292.15,288.78,286.78,280.34
124641,311.84,305.28,300.15,295.84,292.21,288.78,286.78,280.34
124778,311.84,305.21,300.15,295.84,292.15,288.78,286.78,280.34
124915,311.84,305.21,300.09,295.77,292.15,288.78,286.78,280.34
125052,311.84,305.21,300.02,295.77,292.15,288.78,286.78,280.34
125190,311.78,305.15,300.02,295.77,292.15,288.78,286.78,280.34
125327,311.78,305.15,300.02,295.77,292.21,288.78,286.78,280.34
125464,311.71,305.15,300.02,295.77,292.21,288.78,286.78,280.34
125602,311.71,305.15,300.09,295.84,292.15,288.84,286.78,280.34
125740,311.65,305.09,300.02,295.84,292.15,288.84,286.78,280.34
125877,311.59,305.02,300.02,295.77,292.21,288.78,286.78,280.34
126014,311.59,305.02,300.02,295.77,292.15,288.78,286.84,280.34
126151,311.59,305.02,300.02,295.77,292.15,288.78,286.84,280.34
126288,311.59,305.02,299.96,295.77,292.15,288.78,286.78,280.34
126426,311.53,305.02,299.96,295.77,292.15,288.78,286.78,280.34
126564,311.53,305.02,299.96,295.77,292.15,288.78,286.78,280.34
126701,311.46,304.96,299.96,295.77,292.15,288.78,286.78,280.34
126838,311.46,304.96,299.96,295.77,292.15,288.78,286.78,280.34
126976,311.4,304.96,299.9,295.71,292.15,288.78,286.78,280.4
127113,311.34,304.96,299.9,295.71,292.15,288.78,286.78,280.34
127250,311.34,304.96,299.9,295.71,292.15,288.78,286.84,280.34
127388,311.34,304.9,299.9,295.71,292.21,288.78,286.84,280.34
127525,311.34,304.9,299.84,295.77,292.15,288.78,286.84,280.34
127663,311.28,304.9,299.9,295.71,292.15,288.78,286.84,280.34
127800,311.28,304.77,299.9,295.71,292.15,288.78,286.84,280.34
127937,311.21,304.77,299.84,295.71,292.15,288.78,286.84,280.34
128074,311.15,304.77,299.84,295.71,292.09,288.78,286.84,280.34
128211,311.15,304.77,299.84,295.65,292.09,288.78,286.84,280.34
128350,311.15,304.71,299.84,295.65,292.09,288.78,286.84,280.34
128487,311.15,304.71,299.84,295.65,292.09,288.78,286.78,280.34
128624,311.09,304.71,299.84,295.65,292.15,288.78,286.84,280.34
128761,311.09,304.65,299.84,295.65,292.15,288.78,286.84,280.34
128899,311.03,304.65,299.77,295.65,292.15,288.78,286.84,280.28
129036,311.03,304.65,299.77,295.65,292.15,288.84,286.84,280.34
129173,311.03,304.65,299.71,295.65,292.15,288.84,286.84,280.34
129311,310.96,304.59,299.71,295.65,292.15,288.78,286.84,280.34
129448,310.96,304.59,299.71,295.65,292.15,288.78,286.84,280.34
129586,310.9,304.59,299.71,295.65,292.15,288.84,286.84,280.34
129723,310.9,304.59,299.71,295.65,292.15,288.84,286.84,280.34
129860,310.84,304.59,299.65,295.65,292.15,288.84,286.84,280.28
129997,310.84,304.52,299.65,295.59,292.15,288.78,286.84,280.28
130135,310.84,304.52,299.65,295.59,292.15,288.78,286.84,280.28
130273,310.78,304.52,299.65,295.59,292.15,288.78,286.84,280.34
130410,310.78,304.52,299.65,295.59,292.15,288.78,286.84,280.34
130547,310.71,304.52,299.65,295.59,292.15,288.84,286.84,280.28
130684,310.71,304.46,299.65,295.59,292.15,288.84,286.84,280.34
130822,310.71,304.46,299.65,295.59,292.09,288.78,286.84,280.34
130959,310.71,304.4,299.65,295.59,292.09,288.84,286.84,280.34
131097,310.65,304.4,299.59,295.59,292.09,288.84,286.9,280.34
131234,310.59,304.4,299.59,295.59,292.09,288.78,286.9,280.28
131372,310.59,304.4,299.59,295.59,292.15,288.78,286.84,280.28
131509,310.53,304.4,299.59,295.59,292.09,288.84,286.84,280.34
131646,310.53,304.34,299.59,295.59,292.09,288.84,286.9,280.34
131783,310.53,304.34,299.59,295.59,292.15,288.84,286.9,280.34
131920,310.53,304.34,299.59,295.59,292.15,288.84,286.84,280.28
132059,310.46,304.34,299.52,295.52,292.15,288.78,286.84,280.28
132196,310.46,304.27,299.52,295.52,292.15,288.84,286.84,280.34
132333,310.4,304.27,299.52,295.52,292.15,288.84,286.9,280.34
132470,310.34,304.27,299.46,295.52,292.15,288.84,286.9,280.34
132608,310.34,304.27,299.46,295.52,292.09,288.84,286.84,280.34
132745,310.34,304.27,299.46,295.52,292.09,288.84,286.84,280.34
132883,310.34,304.15,299.46,295.46,292.15,288.84,286.84,280.34
133020,310.34,304.15,299.46,295.46,292.09,288.78,286.84,280.34
133157,310.34,304.15,299.46,295.46,292.09,288.78,286.84,280.34
133295,310.21,304.15,299.46,295.46,292.09,288.78,286.84,280.34
133432,310.21,304.15,299.4,295.46,292.09,288.78,286.84,280.34
133569,310.21,304.09,299.4,295.46,292.15,288.78,286.9,280.34
133706,310.15,304.09,299.4,295.46,292.15,288.78,286.9,280.34
133844,310.15,304.02,299.4,295.46,292.09,288.78,286.9,280.34
133982,310.09,304.02,299.4,295.46,292.09,288.78,286.9,280.34
134119,310.09,304.02,299.4,295.4,292.09,288.78,286.9,280.28
134256,310.03,303.96,299.34,295.4,292.09,288.84,286.9,280.28
134393,310.03,303.96,299.34,295.46,292.09,288.84,286.9,280.28
134531,310.03,303.96,299.34,295.46,292.09,288.84,286.9,280.28
134669,309.96,303.96,299.34,295.46,292.09,288.84,286.9,280.28
134806,309.96,303.96,299.34,295.46,292.09,288.84,286.84,280.34
134943,309.96,303.96,299.27,295.4,292.09,288.78,286.84,280.34
135080,309.96,303.9,299.27,295.4,292.09,288.78,286.9,280.34
135218,309.9,303.9,299.27,295.4,292.09,288.84,286.9,280.34
135355,309.9,303.9,299.27,295.4,292.09,288.84,286.9,280.4
135493,309.84,303.84,299.27,295.4,292.09,288.78,286.9,280.34
135630,309.84,303.84,299.21,295.4,292.09,288.78,286.9,280.34
135768,309.84,303.77,299.21,295.4,292.09,288.78,286.84,280.34
135905,309.78,303.77,299.21,295.4,292.09,288.84,286.84,280.34
136042,309.78,303.77,299.21,295.4,292.02,288.84,286.9,280.34
136179,309.71,303.71,299.21,295.4,292.02,288.84,286.9,280.4
136316,309.71,303.71,299.21,295.4,292.09,288.84,286.9,280.4
136455,309.65,303.71,299.21,295.4,292.09,288.84,286.9,280.34
136592,309.65,303.71,299.15,295.4,292.09,288.84,286.9,280.34
136729,309.65,303.65,299.15,295.34,292.09,288.84,286.84,280.34
136866,309.59,303.65,299.15,295.34,292.09,288.84,286.84,280.34
137004,309.59,303.65,299.09,295.34,292.09,288.84,286.84,280.34
137141,309.53,303.65,299.09,295.34,292.09,288.84,286.84,280.4
137279,309.53,303.65,299.09,295.34,292.09,288.84,286.9,280.4
137416,309.53,303.59,299.09,295.34,292.09,288.84,286.9,280.34
137553,309.53,303.59,299.09,295.34,292.02,288.84,286.9,280.34
137691,309.46,303.52,299.09,295.34,292.02,288.84,286.84,280.34
137828,309.4,303.52,299.09,295.27,292.02,288.84,286.84,280.34
137965,309.4,303.52,299.02,295.27,292.02,288.84,286.9,280.34
138103,309.34,303.52,299.02,295.27,292.09,288.84,286.9,280.34
138241,309.34,303.52,299.02,295.27,292.09,288.84,286.9,280.34
138378,309.34,303.52,299.02,295.27,292.02,288.84,286.9,280.34
138515,309.34,303.52,299.02,295.27,292.02,288.84,286.9,280.34
138652,309.28,303.46,299.02,295.27,292.02,288.84,286.9,280.34
138789,309.21,303.4,299.02,295.27,292.02,288.84,286.9,280.34
138927,309.21,303.4,298.96,295.27,292.02,288.84,286.9,280.34
139065,309.15,303.4,298.96,295.27,292.02,288.84,286.9,280.34
139202,309.15,303.4,298.96,295.27,292.02,288.84,286.9,280.34
139339,309.15,303.4,298.96,295.21,292.02,288.84,286.9,280.28
139476,309.15,303.4,298.96,295.21,292.02,288.84,286.9,280.28
139614,309.15,303.34,298.96,295.21,292.02,288.84,286.9,280.4
139751,309.09,303.34,298.9,295.21,291.96,288.84,286.9,280.4
139889,309.09,303.34,298.9,295.21,291.96,288.84,286.9,280.34
140026,309.03,303.27,298.9,295.21,292.02,288.84,286.9,280.34
140164,309.03,303.27,298.9,295.15,292.02,288.84,286.9,280.34
140301,308.96,303.21,298.9,295.15,292.02,288.84,286.9,280.28
140438,308.96,303.21,298.84,295.15,292.02,288.84,286.9,280.28
140575,308.9,303.21,298.84,295.15,291.96,288.84,286.9,280.34
140712,308.9,303.15,298.84,295.21,291.96,288.84,286.9,280.34
140851,308.9,303.15,298.84,295.15,292.02,288.84,286.9,280.34
140988,308.84,303.15,298.84,295.15,292.02,288.84,286.96,280.34
141125,308.84,303.15,298.84,295.15,292.02,288.84,286.9,280.34
141262,308.78,303.15,298.84,295.15,292.02,288.84,286.9,280.34
141400,308.78,303.15,298.77,295.21,292.02,288.84,286.9,280.34
141537,308.78,303.15,298.77,295.21,292.02,288.84,286.9,280.34
141674,308.78,303.09,298.77,295.15,292.02,288.84,286.96,280.34
141812,308.78,303.09,298.77,295.15,292.02,288.84,286.96,280.34
141949,308.71,303.09,298.77,295.15,292.02,288.84,286.9,280.28
142087,308.71,303.09,298.77,295.15,291.96,288.84,286.9,280.28
142224,308.65,303.02,298.77,295.15,291.96,288.84,286.9,280.34
142361,308.65,303.02,298.71,295.15,291.96,288.78,286.9,280.34
142498,308.59,303.02,298.71,295.09,291.96,288.84,286.9,280.4
142637,308.59,302.96,298.71,295.09,291.96,288.84,286.9,280.34
142774,308.53,302.96,298.71,295.09,292.02,288.84,286.9,280.34
142911,308.53,302.96,298.71,295.09,292.02,288.84,286.96,280.4
143048,308.53,302.96,298.71,295.09,291.96,288.84,286.96,280.4
143185,308.53,302.96,298.71,295.09,291.96,288.84,286.96,280.34
143323,308.53,302.96,298.65,295.09,291.96,288.84,286.9,280.34
143460,308.46,302.9,298.65,295.09,291.96,288.84,286.9,280.34
143598,308.46,302.9,298.65,295.09,291.96,288.78,286.9,280.34
143735,308.34,302.9,298.65,295.09,291.96,288.84,286.9,280.34
143873,308.34,302.84,298.65,295.09,291.96,288.84,286.9,280.34
144010,308.34,302.84,298.59,295.02,291.96,288.84,286.9,280.34
144147,308.28,302.84,298.59,295.02,291.96,288.84,286.96,280.34
144284,308.28,302.77,298.59,295.02,291.96,288.84,286.96,280.34
144422,308.28,302.77,298.59,295.02,291.96,288.84,286.9,280.4
144560,308.28,302.77,298.59,295.02,291.96,288.84,286.9,280.34
144697,308.21,302.77,298.52,295.02,291.96,288.84,286.9,280.34
144834,308.21,302.65,298.52,295.02,291.96,288.84,286.9,280.34
144971,308.21,302.65,298.52,295.02,291.96,288.9,286.9,280.34
145108,308.15,302.71,298.52,294.96,292.02,288.9,286.9,280.34
145247,308.15,302.65,298.52,294.96,291.96,288.84,286.9,280.34
145384,308.09,302.65,298.46,294.96,291.96,288.84,286.9,280.34
145521,308.09,302.71,298.46,294.96,291.96,288.84,286.96,280.34
145658,308.09,302.71,298.46,294.96,291.96,288.84,286.96,280.34
145796,308.09,302.65,298.46,295.02,291.96,288.9,286.9,280.34
145933,308.03,302.65,298.46,295.02,291.96,288.9,286.9,280.34
146071,307.96,302.59,298.46,294.96,291.96,288.84,286.9,280.34
146208,307.96,302.59,298.46,294.96,291.96,288.84,286.9,280.34
146345,307.96,302.59,298.46,294.96,291.96,288.84,286.96,280.34
146483,307.96,302.52,298.46,294.96,291.96,288.84,286.96,280.34
146620,307.9,302.52,298.46,294.96,291.9,288.84,286.96,280.34
146757,307.9,302.52,298.46,294.96,291.9,288.84,286.9,280.34
146895,307.9,302.52,298.4,294.96,291.9,288.84,286.9,280.34
147033,307.9,302.52,298.4,294.96,291.9,288.84,286.96,280.34
147170,307.84,302.46,298.4,294.96,291.9,288.9,286.96,280.28
147307,307.78,302.46,298.4,294.96,291.96,288.9,286.96,280.28
147444,307.78,302.46,298.4,294.9,291.96,288.9,286.96,280.34
147581,307.78,302.46,298.34,294.96,291.9,288.9,286.96,280.34
147720,307.78,302.4,298.34,294.96,291.9,288.84,286.96,280.34
147857,307.71,302.4,298.34,294.9,291.9,288.84,287.03,280.34
147994,307.71,302.4,298.34,294.9,291.9,288.84,286.96,280.34
148131,307.65,302.4,298.34,294.9,291.9,288.84,286.96,280.34
148269,307.65,302.4,298.27,294.9,291.96,288.84,286.96,280.34
148406,307.65,302.34,298.27,294.9,291.96,288.9,286.96,280.34
148543,307.59,302.34,298.27,294.9,291.96,288.9,286.96,280.34
148681,307.59,302.34,298.27,294.84,291.96,288.84,286.96,280.34
148818,307.59,302.34,298.27,294.84,291.9,288.84,286.96,280.34
148956,307.59,302.34,298.27,294.9,291.9,288.84,286.96,280.34
149093,307.53,302.27,298.27,294.9,291.9,288.84,286.96,280.34
149230,307.46,302.27,298.27,294.84,291.9,288.9,287.03,280.34
149367,307.46,302.21,298.27,294.84,291.9,288.9,287.03,280.34
149506,307.4,302.21,298.21,294.84,291.9,288.9,286.96,280.34
149643,307.4,302.21,298.21,294.84,291.9,288.84,286.96,280.34
149780,307.4,302.21,298.15,294.84,291.9,288.84,287.03,280.34
149917,307.4,302.15,298.15,294.84,291.9,288.84,287.03,280.4
150054,307.34,302.15,298.15,294.84,291.9,288.84,286.96,280.34
150192,307.34,302.15,298.15,294.84,291.9,288.9,287.03,280.34
150329,307.34,302.15,298.15,294.84,291.84,288.9,287.03,280.34
150467,307.28,302.15,298.15,294.84,291.84,288.84,287.03,280.34
150604,307.28,302.09,298.15,294.84,291.9,288.84,287.03,280.34
150742,307.28,302.09,298.15,294.77,291.9,288.84,286.96,280.28
150879,307.28,302.09,298.09,294.77,291.9,288.84,286.96,280.28
151016,307.21,302.09,298.09,294.71,291.9,288.84,287.03,280.34
151153,307.21,302.09,298.02,294.71,291.9,288.84,286.96,280.34
151291,307.15,302.02,298.02,294.77,291.84,288.84,286.96,280.34
151429,307.09,302.02,298.09,294.77,291.84,288.9,287.03,280.34
151566,307.09,301.96,298.09,294.77,291.9,288.9,287.03,280.34
151703,307.09,301.96,298.09,294.77,291.9,288.84,287.03,280.34
151840,307.09,301.96,298.02,294.77,291.9,288.84,287.03,280.34
151977,307.03,301.96,298.02,294.71,291.9,288.84,287.03,280.34
152115,307.03,301.96,298.02,294.71,291.9,288.9,287.03,280.34
152253,307.03,301.9,298.02,294.71,291.84,288.9,287.03,280.4
152390,306.96,301.9,297.96,294.71,291.84,288.9,287.03,280.4
152527,306.96,301.9,297.96,294.77,291.84,288.9,287.03,280.34
152665,306.9,301.9,297.96,294.77,291.84,288.9,287.03,280.34
152802,306.9,301.9,297.96,294.71,291.9,288.9,287.03,280.34
152939,306.9,301.9,297.96,294.71,291.9,288.9,287.03,280.34
153077,306.9,301.9,297.96,294.65,291.84,288.84,287.03,280.34
153214,306.84,301.84,297.96,294.65,291.84,288.84,287.03,280.34
153352,306.84,301.84,297.9,294.71,291.84,288.84,287.03,280.34
153489,306.84,301.77,297.9,294.71,291.84,288.84,287.03,280.4
153626,306.78,301.71,297.9,294.71,291.84,288.84,287.03,280.34
153763,306.78,301.71,297.9,294.71,291.84,288.84,287.03,280.34
153902,306.78,301.77,297.9,294.65,291.84,288.84,287.03,280.4
154039,306.78,301.77,297.9,294.65,291.77,288.9,287.03,280.4
154176,306.71,301.77,297.9,294.65,291.77,288.9,287.03,280.4
154313,306.71,301.77,297.9,294.65,291.84,288.9,287.03,280.4
154450,306.65,301.71,297.9,294.65,291.84,288.9,287.03,280.34
154588,306.65,301.71,297.84,294.65,291.84,288.9,287.03,280.34
154725,306.65,301.71,297.84,294.65,291.84,288.9,287.03,280.34
154863,306.59,301.65,297.84,294.59,291.84,288.9,287.03,280.34
155000,306.59,301.65,297.84,294.59,291.84,288.9,287.03,280.34
155138,306.53,301.59,297.84,294.65,291.84,288.9,287.03,280.34
155275,306.53,301.59,297.84,294.65,291.77,288.9,287.03,280.34
155412,306.53,301.59,297.84,294.65,291.77,288.9,287.03,280.34
155549,306.46,301.59,297.77,294.65,291.77,288.9,287.03,280.34
155687,306.46,301.59,297.77,294.59,291.77,288.9,287.03,280.34
155825,306.4,301.52,297.77,294.59,291.77,288.9,287.03,280.34
155962,306.4,301.52,297.77,294.52,291.77,288.9,287.03,280.34
156099,306.4,301.52,297.77,294.52,291.77,288.9,287.03,280.34
156236,306.4,301.52,297.77,294.59,291.84,288.9,287.03,280.4
156374,306.34,301.52,297.77,294.52,291.84,288.84,287.03,280.4
156512,306.34,301.46,297.71,294.52,291.77,288.84,287.03,280.34
156649,306.34,301.46,297.71,294.59,291.77,288.84,287.03,280.34
156786,306.34,301.46,297.71,294.59,291.84,288.9,287.03,280.34
156923,306.34,301.46,297.71,294.52,291.84,288.9,287.03,280.34
157061,306.28,301.4,297.71,294.52,291.84,288.84,287.03,280.34
157198,306.28,301.4,297.71,294.59,291.84,288.84,287.03,280.34
157335,306.21,301.4,297.65,294.59,291.84,288.84,287.03,280.34
157473,306.15,301.4,297.65,294.52,291.77,288.84,287.03,280.34
157611,306.15,301.4,297.65,294.52,291.77,288.9,287.03,280.34
157748,306.15,301.34,297.65,294.52,291.84,288.84,287.03,280.4
157885,306.15,301.34,297.59,294.52,291.84,288.84,287.03,280.4
158022,306.09,301.34,297.59,294.52,291.77,288.84,287.03,280.34
158159,306.09,301.27,297.59,294.52,291.77,288.84,287.03,280.34
158298,306.09,301.27,297.59,294.46,291.77,288.84,287.09,280.34
158435,306.09,301.27,297.59,294.46,291.77,288.84,287.09,280.34
158572,306.03,301.27,297.59,294.46,291.77,288.84,287.03,280.34
158709,306.03,301.21,297.59,294.46,291.77,288.84,287.03,280.34
158846,306.03,301.21,297.59,294.46,291.77,288.84,287.03,280.34
158984,305.96,301.21,297.59,294.46,291.77,288.9,287.03,280.34
159122,305.96,301.21,297.52,294.46,291.77,288.9,287.03,280.28
159259,305.96,301.21,297.52,294.4,291.77,288.84,287.03,280.28
159396,305.96,301.15,297.52,294.4,291.77,288.84,287.03,280.34
159534,305.9,301.15,297.46,294.46,291.77,288.9,287.03,280.34
159671,305.84,301.09,297.46,294.46,291.77,288.9,287.03,280.34
159808,305.84,301.09,297.46,294.4,291.77,288.9,287.03,280.34
159945,305.84,301.09,297.46,294.4,291.77,288.9,287.03,280.4
160083,305.84,301.02,297.46,294.4,291.77,288.9,287.09,280.34
160221,305.78,301.02,297.46,294.4,291.77,288.9,287.03,280.34
160358,305.78,301.02,297.46,294.4,291.77,288.9,287.03,280.34
160495,305.78,301.02,297.46,294.4,291.71,288.9,287.03,280.34
160632,305.65,301.02,297.46,294.4,291.71,288.9,287.03,280.4
160770,305.65,301.02,297.4,294.4,291.71,288.9,287.03,280.34
160908,305.65,300.96,297.4,294.4,291.71,288.9,287.03,280.34
161045,305.65,300.96,297.4,294.4,291.77,288.84,287.03,280.34
161182,305.65,300.96,297.34,294.4,291.77,288.84,287.03,280.34
161319,305.65,300.9,297.34,294.4,291.71,288.84,287.03,280.34
161457,305.59,300.9,297.34,294.4,291.71,288.84,287.03,280.34
161594,305.59,300.9,297.34,294.34,291.71,288.84,287.03,280.4
161732,305.53,300.84,297.34,294.34,291.71,288.9,287.03,280.28
161869,305.53,300.84,297.34,294.34,291.71,288.9,287.03,280.28
162007,305.53,300.84,297.34,294.34,291.71,288.9,287.03,280.4
162144,305.53,300.84,297.34,294.34,291.71,288.9,287.03,280.4
162281,305.53,300.77,297.34,294.34,291.71,288.9,287.03,280.34
162418,305.46,300.77,297.27,294.34,291.71,288.9,287.03,280.34
162555,305.46,300.77,297.27,294.34,291.77,288.9,287.03,280.34
162694,305.4,300.77,297.27,294.27,291.77,288.9,287.03,280.4
162831,305.34,300.77,297.27,294.21,291.71,288.9,287.03,280.4
162968,305.34,300.77,297.21,294.21,291.71,288.9,287.03,280.4
163105,305.34,300.77,297.21,294.21,291.71,288.9,287.03,280.4
163243,305.34,300.77,297.21,294.21,291.65,288.84,287.03,280.34
163380,305.28,300.77,297.21,294.27,291.65,288.84,287.03,280.34
163518,305.28,300.65,297.21,294.27,291.65,288.84,287.03,280.4
163655,305.28,300.71,297.21,294.27,291.65,288.84,287.03,280.34
163792,305.21,300.71,297.21,294.27,291.65,288.84,287.03,280.34
163930,305.21,300.65,297.21,294.21,291.65,288.84,287.03,280.34
164067,305.21,300.65,297.15,294.21,291.65,288.84,287.03,280.34
164204,305.21,300.59,297.15,294.21,291.65,288.84,287.03,280.34
164341,305.15,300.59,297.15,294.21,291.65,288.84,287.03,280.34
164480,305.15,300.59,297.15,294.21,291.65,288.9,287.03,280.34
164617,305.15,300.52,297.15,294.21,291.65,288.84,287.03,280.34
164754,305.09,300.52,297.09,294.21,291.65,288.84,287.03,280.34
164891,305.09,300.52,297.09,294.21,291.65,288.84,287.03,280.34
165028,305.02,300.52,297.09,294.21,291.65,288.84,287.03,280.34
165166,305.02,300.52,297.09,294.21,291.65,288.84,287.03,280.34
165303,305.02,300.52,297.02,294.21,291.65,288.84,287.03,280.34
165441,305.02,300.52,297.02,294.15,291.65,288.84,287.03,280.34
165578,304.96,300.52,297.02,294.15,291.65,288.9,287.03,280.34
165715,304.96,300.52,297.02,294.15,291.65,288.9,287.03,280.34
165853,304.96,300.4,297.02,294.15,291.65,288.84,287.03,280.34
165990,304.9,300.4,297.02,294.15,291.65,288.84,287.03,280.34
166127,304.9,300.46,297.02,294.15,291.65,288.84,287.03,280.34
166264,304.9,300.4,296.96,294.15,291.65,288.84,287.03,280.34
166403,304.9,300.4,296.96,294.15,291.65,288.84,287.03,280.34
166540,304.84,300.34,296.96,294.09,291.65,288.84,287.03,280.34
166677,304.84,300.34,296.96,294.09,291.65,288.84,287.03,280.34
166814,304.77,300.34,296.96,294.09,291.65,288.9,287.03,280.4
166951,304.77,300.34,296.96,294.09,291.65,288.9,287.03,280.4
167089,304.77,300.34,296.96,294.09,291.59,288.9,287.03,280.34
167227,304.71,300.27,296.9,294.09,291.59,288.9,287.03,280.34
167364,304.71,300.27,296.9,294.09,291.59,288.84,287.03,280.34
167501,304.65,300.27,296.9,294.09,291.59,288.84,287.03,280.34
167639,304.65,300.27,296.9,294.09,291.59,288.9,286.96,280.34
167776,304.71,300.21,296.9,294.09,291.59,288.9,286.96,280.34
167913,304.65,300.21,296.84,294.09,291.59,288.84,287.03,280.34
168050,304.65,300.21,296.84,294.02,291.59,288.84,287.03,280.4
168188,304.59,300.15,296.84,294.02,291.59,288.84,287.03,280.34
168326,304.59,300.15,296.84,294.02,291.59,288.84,286.96,280.34
168463,304.59,300.15,296.84,294.02,291.59,288.84,286.96,280.34
168600,304.59,300.15,296.84,294.02,291.59,288.84,287.03,280.34
168737,304.46,300.09,296.84,294.02,291.59,288.84,287.03,280.34
168875,304.46,300.09,296.77,294.02,291.59,288.84,287.03,280.34
169012,304.46,300.09,296.77,294.02,291.52,288.84,287.03,280.34
169150,304.52,300.09,296.77,293.96,291.52,288.9,287.03,280.34
169287,304.52,300.09,296.77,293.96,291.59,288.84,286.96,280.34
169424,304.46,300.09,296.77,293.96,291.59,288.84,286.96,280.34
169562,304.46,300.09,296.71,293.96,291.52,288.84,286.96,280.34
169699,304.4,300.02,296.71,293.96,291.52,288.84,286.96,280.34
169836,304.34,300.02,296.71,294.02,291.59,288.84,286.96,280.34
169974,304.34,300.02,296.71,294.02,291.52,288.84,286.96,280.34
170112,304.34,299.96,296.65,293.96,291.52,288.84,286.96,280.34
170249,304.34,299.96,296.71,293.96,291.52,288.84,286.96,280.34
170386,304.27,299.96,296.71,293.96,291.52,288.84,286.96,280.4
170523,304.27,299.96,296.65,293.96,291.52,288.78,286.96,280.4
170660,304.27,299.9,296.65,293.96,291.52,288.78,286.96,280.34
170799,304.27,299.9,296.71,293.96,291.52,288.84,287.03,280.4
170936,304.27,299.9,296.71,293.9,291.52,288.84,287.03,280.4
171073,304.21,299.9,296.65,293.9,291.52,288.78,287.03,280.34
171210,304.21,299.9,296.59,293.9,291.52,288.78,287.03,280.34
171347,304.15,299.84,296.59,293.9,291.52,288.78,286.96,280.4
171485,304.15,299.84,296.59,293.9,291.46,288.84,286.96,280.4
171622,304.15,299.84,296.59,293.9,291.46,288.84,286.96,280.34
171760,304.15,299.77,296.59,293.9,291.46,288.84,287.03,280.34
171897,304.09,299.77,296.59,293.84,291.46,288.84,287.03,280.34
172035,304.02,299.84,296.59,293.84,291.46,288.84,287.03,280.34
172172,304.02,299.84,296.52,293.9,291.46,288.84,287.03,280.34
172309,304.02,299.71,296.52,293.9,291.46,288.84,287.03,280.34
172446,304.02,299.71,296.52,293.84,291.46,288.84,287.03,280.34
172584,303.96,299.65,296.52,293.84,291.52,288.84,287.03,280.34
172722,303.96,299.71,296.59,293.84,291.46,288.78,286.96,280.34
172859,303.9,299.71,296.59,293.84,291.46,288.78,286.96,280.34
172996,303.9,299.65,296.52,293.84,291.46,288.78,286.96,280.34
173133,303.9,299.65,296.46,293.84,291.46,288.78,286.96,280.34
173271,303.9,299.71,296.46,293.84,291.52,288.84,287.03,280.34
173409,303.9,299.71,296.46,293.84,291.52,288.84,287.03,280.34
173546,303.9,299.59,296.46,293.77,291.52,288.84,287.03,280.34
173683,303.9,299.59,296.46,293.84,291.52,288.78,287.03,280.34
173820,303.84,299.59,296.46,293.84,291.46,288.78,287.03,280.34
173958,303.84,299.59,296.46,293.77,291.46,288.78,286.96,280.34
174095,303.84,299.59,296.46,293.77,291.46,288.78,286.96,280.34
174233,303.77,299.59,296.46,293.77,291.52,288.84,286.96,280.34
174370,303.77,299.59,296.4,293.77,291.52,288.84,286.96,280.34
